step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
77,0,question,0,,1.0177050080796823,True,0.03541001615936468,0.3693921279467888
78,45,question,0,,1.0176666727780532,True,0.03533334555610645,0.37056990613199237
79,15,question,0,,1.0176653162786826,True,0.03533063255736514,0.37174759388390455
80,27,question,0,,1.0176644719769299,True,0.03532894395385979,0.37292522534903316
81,72,question,0,,1.0175286308886278,True,0.03505726177725573,0.37409380074160836
82,6,question,0,,1.0174149545573972,True,0.03482990911479439,0.3752547977121015
83,24,question,0,,1.0173137090203876,True,0.03462741804077541,0.37640904498012734
84,30,question,0,,1.0172961229290993,True,0.034592245858198624,0.37756211984206733
85,42,question,0,,1.0172561481991294,True,0.03451229639825885,0.3787125297220093
86,69,question,0,,1.0172337330345336,True,0.034467466069067254,0.37986144525764487
87,54,question,0,,1.0172318942167,True,0.034463788433399895,0.38101023820542484
88,60,question,0,,1.0172137398315373,True,0.034427479663074446,0.38215782086086064
89,21,question,0,,1.01720713186053,True,0.034414263721060045,0.383304962984896
90,51,question,0,,1.0171946988909613,True,0.03438939778192246,0.3844512762442934
91,57,question,0,,1.017003221231653,True,0.034006442463306176,0.3855848243264036
92,9,question,0,,1.0169978108479538,True,0.03399562169590784,0.38671801171626724
93,3,question,0,,1.0169508622259942,True,0.03390172445198819,0.38784806919800013
94,12,question,0,,1.0169115893162846,True,0.03382317863256895,0.38897550848575246
95,78,question,0,,1.0169061503922936,True,0.03381230078458732,0.39010258517857205
96,0,question,0,,1.0168197576756983,True,0.03363951535139644,0.3912239023569519
97,45,question,0,,1.0167833391391505,True,0.03356667827830112,0.39234279163289526
98,15,question,0,,1.0167820504647485,True,0.033564100929496875,0.39346159499721184
99,27,question,0,,1.0167812483780834,True,0.03356249675616681,0.39458034488908406
100,72,question,0,,1.0166521993441964,True,0.033304398688392946,0.3956904915120305
101,6,question,0,,1.0165442068295274,True,0.03308841365905467,0.396793438633999
102,24,question,0,,1.0164480235693683,True,0.03289604713873664,0.39788997353862354
103,30,question,0,,1.0164313167826444,True,0.03286263356528869,0.3989853946574665
104,42,question,0,,1.016393340789173,True,0.032786681578345904,0.4000782840434114
105,69,question,0,,1.016372046382807,True,0.032744092765613894,0.40116975380226516
106,54,question,0,,1.016370299505865,True,0.0327405990117299,0.40226110710265617
107,60,question,0,,1.0163530528399605,True,0.03270610567992073,0.4033513106253202
108,21,question,0,,-0.03,False,0.0,0.4033513106253202
109,21,question,0,,1.0013467752675036,True,0.03269355053500705,0.4044410956431538
110,51,question,0,,1.0163349639464132,True,0.032669927892826335,0.4055300932395813
111,57,question,0,,1.0161530601700703,True,0.03230612034014087,0.406606963917586
112,9,question,0,,1.0161479203055561,True,0.03229584061111245,0.4076834919379564
113,3,question,0,,1.0161033191146944,True,0.03220663822938879,0.4087570465456027
114,75,question,0,,1.0160856271613277,True,0.03217125432265513,0.4098294216896912
115,12,question,0,,1.0160660098504704,True,0.032132019700940505,0.41090048901305587
116,78,question,0,,1.016060842872679,True,0.03212168574535795,0.4119712118712345
117,66,question,0,,1.0159838571602025,True,0.03196771432040507,0.4130368023485813
118,0,question,0,,1.0159787697919134,True,0.031957539583826626,0.4141020536680422
119,45,question,0,,1.0159441721821931,True,0.03188834436438607,0.4151649984801884
120,15,question,0,,1.015942947941511,True,0.031885895883022035,0.41622786167628917
121,27,question,0,,1.0159421859591793,True,0.03188437191835847,0.4172906740735678
122,72,question,0,,1.0158195893769866,True,0.0316391787539733,0.4183453133653669
123,6,question,0,,1.015716996488051,True,0.031433992976101936,0.41939311313123695
124,24,question,0,,1.0156256223909,True,0.03125124478179981,0.42043482129063026
125,30,question,0,,1.015609750943512,True,0.03121950188702426,0.4214754713535311
126,42,question,0,,1.0155736737497143,True,0.0311473474994286,0.4225137162701787
127,69,question,0,,1.0155534440636667,True,0.0311068881273332,0.4235506125410898
128,54,question,0,,1.0155517845305717,True,0.031103569061143407,0.42458739817646124
129,60,question,0,,1.0155354001979624,True,0.03107080039592469,0.42562309152299205
130,21,question,0,,1.0155294365041283,True,0.031058873008256695,0.42665838728993394
131,51,question,0,,1.0155182157490925,True,0.03103643149818502,0.42769293500654015
132,36,question,0,,1.0154931192925736,True,0.030986238585146972,0.428725809626045
133,87,question,0,,1.015410451699715,True,0.03082090339943008,0.4297531730726927
134,57,question,0,,1.0153454071615668,True,0.030690814323133822,0.43077620021679713
135,9,question,0,,1.0153405242902784,True,0.030681048580556827,0.43179890183614905
136,3,question,0,,1.0152981531589598,True,0.030596306317919344,0.432818778713413
137,75,question,0,,1.0152813458032612,True,0.030562691606522377,0.4338375351002971
138,12,question,0,,1.0152627093579467,True,0.030525418715893482,0.43485504905749356
139,78,question,0,,1.015257800729045,True,0.03051560145809006,0.43587223577276324
140,66,question,0,,1.0151846643021925,True,0.030369328604384817,0.4368845467262427
