episode,global_step,step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
75,9973,119,3,question,0,,1.0156965082450338,True,0.03139301649006755,0.4119920282685948
75,9974,120,78,question,0,,1.0156363642228308,True,0.03127272844566159,0.4130344525501169
75,9975,121,12,question,0,,1.0156219354453246,True,0.03124387089064914,0.4140759149131385
75,9976,122,33,question,0,,1.0156139812958263,True,0.03122796259165266,0.41511684699952694
75,9977,123,66,question,0,,1.015532288763263,True,0.031064577526525847,0.4161523329170778
75,9978,124,6,question,0,,1.0155019810244035,True,0.031003962048806788,0.41718579831870467
75,9979,125,36,question,0,,1.0154939770392994,True,0.030987954078598758,0.41821873012132466
75,9980,126,84,question,0,,1.0154751681391319,True,0.030950336278263626,0.41925040799726676
75,9981,127,18,question,0,,1.0154599079587547,True,0.030919815917509565,0.4202810685278504
75,9982,128,0,question,0,,1.015373957870139,True,0.030747915740278353,0.42130599905252636
75,9983,129,15,question,0,,1.015313242452154,True,0.03062648490430819,0.42232688188267
75,9984,130,69,question,0,,1.0152945403415774,True,0.030589080683154714,0.4233465179054418
75,9985,131,60,question,0,,1.0152801737228867,True,0.030560347445773264,0.4243651961536342
75,9986,132,30,question,0,,1.0152174875493563,True,0.030434975098712583,0.4253796953235913
75,9987,133,54,question,0,,1.0151967922120295,True,0.030393584424059233,0.4263928148043933
75,9988,134,72,question,0,,1.0151521422163667,True,0.0303042844327334,0.42740295761881775
75,9989,135,51,question,0,,1.015105759847769,True,0.030211519695537932,0.4284100082753357
75,9990,136,21,question,0,,1.015089971283045,True,0.030179942566089846,0.429416006360872
75,9991,137,48,question,0,,1.0150584149741722,True,0.030116829948344172,0.4304199006924835
75,9992,138,63,question,0,,1.0150100247952054,True,0.030020049590410658,0.43142056901216386
75,9993,139,10,question,1,,1.014962620588654,True,0.02992524117730774,0.43241807705140745
75,9994,140,76,question,1,,1.014932154027448,True,0.029864308054896146,0.4334135539865706
76,9995,1,42,question,0,,-0.03,False,0.0,0.2765899897731316
76,9996,2,42,question,0,,1.0086069096209342,True,0.047213819241868515,0.27816378374786055
76,9997,3,45,question,0,,1.023590239935381,True,0.047180479870761655,0.2797364664102193
76,9998,4,21,question,0,,1.0234405785074319,True,0.04688115701486355,0.28129917164404805
76,9999,5,78,question,0,,1.0224768768600354,True,0.044953753720070995,0.28279763010138376
76,10000,6,42,question,0,,1.0224265641398875,True,0.04485312827977509,0.2842927343773763
76,10001,7,45,question,0,,1.0224107279386119,True,0.044821455877223575,0.2857867829066171
76,10002,8,21,question,0,,1.0222685495820603,True,0.044537099164120374,0.28727135287875444
76,10003,9,48,question,0,,1.0219452552701065,True,0.043890510540212785,0.2887343698967615
76,10004,10,9,question,0,,1.0215458582246402,True,0.04309171644928025,0.29017076044507084
76,10005,11,78,question,0,,1.0213530330170337,True,0.04270606603406745,0.2915942959795398
76,10006,12,81,question,0,,1.0213183578768836,True,0.042636715753767096,0.2930155198379987
76,10007,13,42,question,0,,-0.03,False,0.0,0.2930155198379987
76,10008,14,42,question,0,,1.0063052359328932,True,0.04261047186578634,0.2944358689001915
76,10009,15,45,question,0,,-0.045000000000000005,False,0.0,0.2944358689001915
76,10010,16,45,question,0,,-0.075,False,0.0,0.2944358689001915
76,10011,17,45,question,0,,0.9612901915416812,True,0.04258038308336239,0.2958552150029703
76,10012,18,21,question,0,,-0.09000000000000001,False,0.0,0.2958552150029703
76,10013,19,21,question,0,,-0.12,False,0.0,0.2958552150029703
76,10014,20,21,question,0,,-0.15,False,0.0,0.2958552150029703
76,10015,21,21,question,0,,0.8861551221029571,True,0.04231024420591435,0.29726555647650077
76,10016,22,18,question,0,,-0.165,False,0.0,0.29726555647650077
76,10017,23,18,question,0,,0.8709131770333681,True,0.04182635406673631,0.2986597682787253
76,10018,24,48,question,0,,0.885847992506601,True,0.041695985013202146,0.30004963444583205
76,10019,25,9,question,0,,0.900468565313408,True,0.04093713062681623,0.3014142054667259
76,10020,26,78,question,0,,0.9152853813661821,True,0.040570762732364075,0.3027665642244714
76,10021,27,81,question,0,,0.9302524399830393,True,0.040504879966078745,0.30411672689000735
76,10022,28,42,question,0,,0.9452399741362485,True,0.04047994827249702,0.3054660584990906
76,10023,29,45,question,0,,0.9602256819645971,True,0.040451363929194274,0.3068144372967304
76,10024,30,60,question,0,,0.9752062784637036,True,0.04041255692740699,0.30816152252764395
76,10025,31,21,question,0,,0.9900973659978094,True,0.040194731995618634,0.3095013469274979
76,10026,32,24,question,0,,1.005058661622857,True,0.04011732324571411,0.3108385910356884
76,10027,33,36,question,0,,1.0199760848339638,True,0.03995216966792773,0.3121703300246193
76,10028,34,30,question,0,,1.019878316813537,True,0.039756633627073934,0.3134955511455218
76,10029,35,18,question,0,,1.0198675181816999,True,0.03973503636339949,0.3148200523576351
76,10030,36,48,question,0,,1.019805592881271,True,0.03961118576254204,0.31614042521638647
76,10031,37,9,question,0,,1.0194451370477378,True,0.03889027409547542,0.3174367676862357
76,10032,38,78,question,0,,1.019271112297873,True,0.03854222459574587,0.3187215085060939
76,10033,39,81,question,0,,1.0192398179838873,True,0.03847963596777481,0.32000416303835305
76,10034,40,42,question,0,,1.019227975429436,True,0.03845595085887217,0.3212860280669821
76,10035,41,45,question,0,,1.0192143978663672,True,0.038428795732734555,0.3225669879247399
76,10036,42,60,question,0,,1.0191959645405184,True,0.03839192908103664,0.3238467188941078
76,10037,43,21,question,0,,1.0190924976979188,True,0.0381849953958377,0.3251195520739691
76,10038,44,75,question,0,,1.0190914226414574,True,0.038182845282914754,0.32639231358339954
76,10039,45,24,question,0,,1.0190557285417141,True,0.038111457083428404,0.3276626954861805
76,10040,46,69,question,0,,1.0190121260477911,True,0.03802425209558233,0.32893017055603324
76,10041,47,36,question,0,,1.0189772805922657,True,0.037954561184531346,0.33019532259551765
76,10042,48,30,question,0,,1.0188844009728601,True,0.03776880194572024,0.33145428266037497
76,10043,49,18,question,0,,1.0188741422726149,True,0.03774828454522952,0.3327125588118826
76,10044,50,48,question,0,,-0.03,False,0.0,0.3327125588118826
76,10045,51,48,question,0,,1.0038153132372076,True,0.03763062647441493,0.33396691302769643
76,10046,52,57,question,0,,1.0185732409803203,True,0.03714648196064085,0.33520512909305117
76,10047,53,9,question,0,,-0.03,False,0.0,0.33520512909305117
76,10048,54,9,question,0,,1.003472880195351,True,0.03694576039070165,0.33643665443940785
76,10049,55,78,question,0,,1.0183075566829793,True,0.036615113365958574,0.33765715821827313
76,10050,56,81,question,0,,1.018277827084693,True,0.03655565416938607,0.3388756800239193
76,10051,57,42,question,0,,1.0182665766579644,True,0.03653315331592856,0.34009345180111694
76,10052,58,12,question,0,,1.0182653348352713,True,0.036530669670542464,0.341311140790135
76,10053,59,45,question,0,,-0.03,False,0.0,0.341311140790135
76,10054,60,45,question,0,,1.003253677973049,True,0.03650735594609783,0.34252805265500497
76,10055,61,60,question,0,,1.0182361663134925,True,0.03647233262698481,0.34374379707590447
76,10056,62,21,question,0,,1.0181378728130228,True,0.03627574562604582,0.34495298859677265
76,10057,63,75,question,0,,1.0181368515093845,True,0.03627370301876901,0.34616211203073166
76,10058,64,24,question,0,,1.0181029421146286,True,0.03620588422925698,0.34736897483837353
76,10059,65,69,question,0,,1.0180615197454017,True,0.03612303949080321,0.34857307615473365
76,10060,66,36,question,0,,1.0180284165626523,True,0.03605683312530478,0.3497749705922438
76,10061,67,30,question,0,,1.017940180924217,True,0.035880361848434225,0.3509709826538583
76,10062,68,18,question,0,,1.017930435158984,True,0.035860870317968044,0.35216634499779054
76,10063,69,48,question,0,,1.017874547575347,True,0.03574909515069419,0.35335798150281367
76,10064,70,0,question,0,,1.0177748461862883,True,0.035549692372576824,0.35454297124856626
76,10065,71,57,question,0,,1.0176445789313044,True,0.0352891578626088,0.3557192765106532
76,10066,72,9,question,0,,1.0175492361855834,True,0.03509847237116657,0.3568892255896921
76,10067,73,54,question,0,,1.0173977925412736,True,0.03479558508254738,0.358049078425777
76,10068,74,78,question,0,,1.0173921788488303,True,0.03478435769766065,0.35920855701569904
76,10069,75,81,question,0,,1.0173639357304585,True,0.034727871460916764,0.3603661527310629
76,10070,76,42,question,0,,1.017353247825066,True,0.03470649565013213,0.36152303591940066
76,10071,77,12,question,0,,1.0173520680935078,True,0.03470413618701534,0.36267984045896784
76,10072,78,45,question,0,,1.0173409940743965,True,0.03468198814879294,0.36383590673059424
76,10073,79,60,question,0,,1.0173243579978177,True,0.034648715995635564,0.3649908639304488
76,10074,80,21,question,0,,1.0172309791723717,True,0.034461958344743526,0.36613959587527356
76,10075,81,75,question,0,,1.0172300089339152,True,0.03446001786783056,0.3672882631375346
76,10076,82,24,question,0,,1.017197795008897,True,0.03439559001779413,0.36843478280479436
76,10077,83,69,question,0,,-0.03,False,0.0,0.36843478280479436
76,10078,84,69,question,0,,1.0021584437581317,True,0.03431688751626305,0.3695786790553365
76,10079,85,36,question,0,,1.0171269957345197,True,0.034253991469039534,0.37072047877097114
76,10080,86,30,question,0,,1.0170431718780062,True,0.034086343756012515,0.3718566902295049
76,10081,87,18,question,0,,1.0170339134010349,True,0.03406782680206964,0.37299228445624055
76,10082,88,27,question,0,,-0.03,False,0.0,0.37299228445624055
76,10083,89,27,question,0,,1.0020037827431858,True,0.03400756548637148,0.3741258699724529
76,10084,90,48,question,0,,1.0169808201965798,True,0.03396164039315948,0.3752579246522249
76,10085,91,0,question,0,,-0.03,False,0.0,0.3752579246522249
76,10086,92,0,question,0,,1.0018861038769742,True,0.033772207753947986,0.37638366491068986
76,10087,93,39,question,0,,1.0168775463857385,True,0.0337550927714768,0.37750883466973906
76,10088,94,51,question,0,,1.016790988935404,True,0.03358197787080817,0.3786282339320993
76,10089,95,57,question,0,,-0.03,False,0.0,0.3786282339320993
76,10090,96,57,question,0,,-0.06,False,0.0,0.3786282339320993
76,10091,97,57,question,0,,0.9717623499847391,True,0.03352469996947837,0.37974572393108197
76,10092,98,9,question,0,,0.986671774376304,True,0.03334354875260824,0.3808571755561689
76,10093,99,54,question,0,,1.0015279029142101,True,0.033055805828420014,0.38195903575044954
76,10094,100,78,question,0,,1.016522569906389,True,0.03304513981277762,0.3830605404108755
76,10095,101,81,question,0,,1.0164957389439355,True,0.03299147788787093,0.3841602563404712
76,10096,102,42,question,0,,1.0164855854338128,True,0.03297117086762553,0.385259295369392
76,10097,103,12,question,0,,1.0164844646888322,True,0.03296892937766457,0.38635825968198084
76,10098,104,45,question,0,,1.0164739443706767,True,0.03294788874135329,0.38745652264002595
76,10099,105,60,question,0,,1.016458140097927,True,0.03291628019585379,0.38855373197988774
76,10100,106,21,question,0,,1.0163694302137531,True,0.03273886042750635,0.3896450273274713
76,10101,107,75,question,0,,1.0163685084872196,True,0.03273701697443904,0.39073626122661925
76,10102,108,24,question,0,,1.0163379052584522,True,0.03267581051690443,0.39182545491051607
76,10103,109,69,question,0,,1.016300521570225,True,0.032601043140449905,0.39291215634853105
76,10104,110,36,question,0,,1.0162706459477937,True,0.03254129189558756,0.39399686607838397
76,10105,111,30,question,0,,1.0161910132841059,True,0.03238202656821189,0.39507626696399106
76,10106,112,18,question,0,,1.0161822177309832,True,0.03236443546196616,0.39615508147938994
76,10107,113,27,question,0,,1.0161535936060264,True,0.03230718721205291,0.3972319877197917
76,10108,114,48,question,0,,1.0161317791867508,True,0.0322635583735015,0.3983074396655751
76,10109,115,0,question,0,,1.0160417986831254,True,0.03208359736625059,0.3993768929111168
76,10110,116,39,question,0,,1.0160336690664515,True,0.03206733813290296,0.40044580418221354
76,10111,117,51,question,0,,1.015951439488634,True,0.031902878977267755,0.4015092334814558
76,10112,118,57,question,0,,1.0159242324855022,True,0.03184846497100444,0.4025708489804893
76,10113,119,9,question,0,,1.015838185657489,True,0.03167637131497782,0.40362672802432187
76,10114,120,54,question,0,,1.0157015077684994,True,0.031403015536999014,0.4046734952088885
76,10115,121,78,question,0,,1.0156964414110694,True,0.031392882822138736,0.40571992463629314
76,10116,122,81,question,0,,1.0156709519967386,True,0.03134190399347738,0.40676465476940904
76,10117,123,42,question,0,,1.015661306162122,True,0.03132261232424425,0.4078087418468838
76,10118,124,12,question,0,,1.0156602414543907,True,0.03132048290878134,0.40885275794384324
76,10119,125,45,question,0,,1.015650247152143,True,0.03130049430428563,0.40989610775398605
76,10120,126,60,question,0,,1.0156352330930305,True,0.0312704661860611,0.4109384566268548
76,10121,127,21,question,0,,1.0155509587030656,True,0.03110191740613103,0.41197518720705917
76,10122,128,75,question,0,,1.0155500830628585,True,0.031100166125717085,0.41301185941124974
76,10123,129,24,question,0,,1.0155210099955296,True,0.031042019991059207,0.4140465934109517
76,10124,130,69,question,0,,-0.03,False,0.0,0.4140465934109517
76,10125,131,69,question,0,,1.0004854954917137,True,0.030970990983427406,0.41507895977706594
76,10126,132,36,question,0,,-0.045000000000000005,False,0.0,0.41507895977706594
76,10127,133,36,question,0,,0.985457113650404,True,0.030914227300808186,0.4161094340204262
76,10128,134,30,question,0,,1.0003814626199008,True,0.030762925239801293,0.41713486486175294
76,10129,135,18,question,0,,1.0153731068444338,True,0.030746213688867853,0.41815973865138184
76,10130,136,27,question,0,,1.015345913925725,True,0.030691827851450266,0.4191827995797635
76,10131,137,48,question,0,,1.0153251902274132,True,0.03065038045482643,0.42020447892825774
76,10132,138,0,question,0,,1.015239708748969,True,0.030479417497938057,0.4212204595115223
76,10133,139,39,question,0,,1.0152319856131289,True,0.03046397122625781,0.4222359252190643
76,10134,140,51,question,0,,1.0151538675142022,True,0.03030773502840437,0.4232461830533444
77,10135,1,39,question,0,,1.0232484317897506,True,0.04649686357950098,0.28125726921416827
77,10136,2,27,question,0,,-0.03,False,0.0,0.28125726921416827
77,10137,3,27,question,0,,1.0082139595205397,True,0.046427919041079416,0.2828048665155376
77,10138,4,6,question,0,,1.0224753884585713,True,0.0449507769171426,0.28430322574610906
77,10139,5,39,question,0,,1.022086010200263,True,0.04417202040052593,0.2857756264261266
77,10140,6,27,question,0,,1.0220532615445128,True,0.04410652308902544,0.2872458438624274
77,10141,7,30,question,0,,1.0217897752820204,True,0.04357955056404067,0.28869849554789545
77,10142,8,6,question,0,,1.0213516190356426,True,0.04270323807128547,0.29012193681693826
77,10143,9,0,question,0,,1.021256555132152,True,0.04251311026430399,0.2915390404924151
77,10144,10,63,question,0,,-0.03,False,0.0,0.2915390404924151
77,10145,11,63,question,0,,1.0060629134423202,True,0.042125826884640186,0.2929432347219031
77,10146,12,39,question,0,,1.0209817096902498,True,0.041963419380499634,0.29434201536791976
77,10147,13,27,question,0,,1.020950598467287,True,0.04190119693457417,0.2957387219324055
77,10148,14,3,question,0,,1.0207777407906005,True,0.041555481581200794,0.2971239046517789
77,10149,15,30,question,0,,1.0207002865179193,True,0.04140057303583864,0.2985039237529735
77,10150,16,24,question,0,,1.0203355196862625,True,0.04067103937252478,0.29985962506539104
77,10151,17,6,question,0,,1.0202840380838607,True,0.04056807616772119,0.3012118942709817
77,10152,18,75,question,0,,1.0202712638407665,True,0.04054252768153283,0.30256331186036617
77,10153,19,0,question,0,,1.0201937273755444,True,0.04038745475108879,0.3039095603520691
77,10154,20,12,question,0,,1.0201711757196157,True,0.040342351439231275,0.3052543054000435
77,10155,21,63,question,0,,1.020009767770204,True,0.040019535540408185,0.3065882899180571
77,10156,22,36,question,0,,1.020002461556397,True,0.040004923112793966,0.30792178735515024
77,10157,23,39,question,0,,1.0199326242057374,True,0.03986524841147465,0.30925062896886607
77,10158,24,27,question,0,,1.0199030685439228,True,0.039806137087845465,0.3105775002051276
77,10159,25,3,question,0,,1.0197388537510703,True,0.03947770750214075,0.31189342378853224
77,10160,26,30,question,0,,1.0196652721920234,True,0.039330544384046706,0.3132044419346671
77,10161,27,24,question,0,,1.0193187437019493,True,0.03863748740389854,0.31449235818146376
77,10162,28,6,question,0,,1.0192698361796675,True,0.038539672359335135,0.31577701392677493
77,10163,29,60,question,0,,1.0192584706733774,True,0.03851694134675474,0.31706091197166675
77,10164,30,75,question,0,,-0.03,False,0.0,0.31706091197166675
77,10165,31,75,question,0,,1.004257700648728,True,0.03851540129745619,0.31834475868158196
77,10166,32,84,question,0,,1.0191949118934172,True,0.038389823786834476,0.31962441947447645
77,10167,33,0,question,0,,1.0191840410067672,True,0.03836808201353435,0.32090335554159427
77,10168,34,12,question,0,,1.0191626169336347,True,0.03832523386726971,0.32218086333716994
77,10169,35,63,question,0,,1.0190092793816938,True,0.03801855876338777,0.32344814862928284
77,10170,36,36,question,0,,1.0190023384785771,True,0.038004676957154274,0.3247149711945213
77,10171,37,39,question,0,,-0.03,False,0.0,0.3247149711945213
77,10172,38,39,question,0,,1.0039359929954506,True,0.03787198599090092,0.32597737072755134
77,10173,39,27,question,0,,1.0189079151167266,True,0.03781583023345319,0.3272378984019998
77,10174,40,3,question,0,,1.0187519110635168,True,0.037503822127033716,0.32848802580623426
77,10175,41,30,question,0,,1.0186820085824222,True,0.037364017164844374,0.3297334930450624
77,10176,42,21,question,0,,1.0185829489608815,True,0.037165897921762885,0.33097235630912114
77,10177,43,33,question,0,,-0.03,False,0.0,0.33097235630912114
77,10178,44,33,question,0,,1.0035756840313739,True,0.03715136806274734,0.3322107352445461
77,10179,45,57,question,0,,1.018556517326689,True,0.03711303465337801,0.3334478363996587
77,10180,46,48,question,0,,1.0184677935917428,True,0.036935587183485656,0.3346790226391082
77,10181,47,24,question,0,,1.018352806516852,True,0.036705613033703614,0.335902543073565
77,10182,48,6,question,0,,1.0183063443706841,True,0.03661268874136838,0.33712296603161057
77,10183,49,60,question,0,,1.0182955471397086,True,0.036591094279417,0.3383426691742578
77,10184,50,75,question,0,,1.0182948156162916,True,0.03658963123258338,0.33956232354867727
77,10185,51,84,question,0,,1.0182351662987463,True,0.03647033259749276,0.34077800130192704
77,10186,52,78,question,0,,1.0182327620168385,True,0.03646552403367703,0.3419935187697163
77,10187,53,0,question,0,,1.0182248389564288,True,0.03644967791285763,0.3432085080334782
77,10188,54,12,question,0,,1.018204486086953,True,0.03640897217390622,0.34442214043927505
77,10189,55,63,question,0,,1.0180588154126091,True,0.036117630825218384,0.3456260614667823
77,10190,56,36,question,0,,1.0180522215546484,True,0.03610444310929656,0.3468295429037589
77,10191,57,18,question,0,,1.018031820952248,True,0.036063641904496145,0.3480316643005754
77,10192,58,39,question,0,,1.017989193345678,True,0.035978386691355876,0.34923094385695397
77,10193,59,27,question,0,,1.0179625193608903,True,0.035925038721780524,0.35042844514767996
77,10194,60,3,question,0,,1.017814315510341,True,0.035628631020682026,0.3516160661817027
77,10195,61,42,question,0,,1.0178119559051322,True,0.03562391181026456,0.35280352990871156
77,10196,62,30,question,0,,1.0177479081533012,True,0.03549581630660215,0.35398672378559826
77,10197,63,21,question,0,,1.0176538015128374,True,0.03530760302567473,0.3551636438864541
77,10198,64,33,question,0,,1.017646899829805,True,0.03529379965960997,0.3563401038751077
77,10199,65,57,question,0,,1.0176286914603545,True,0.03525738292070911,0.3575153499724647
77,10200,66,48,question,0,,1.0175444039121557,True,0.035088807824311376,0.3586849768999418
77,10201,67,24,question,0,,1.0174351661910093,True,0.034870332382018435,0.3598473213126757
77,10202,68,6,question,0,,1.01739102715215,True,0.03478205430429996,0.36100672312281906
77,10203,69,60,question,0,,-0.03,False,0.0,0.36100672312281906
77,10204,70,60,question,0,,1.0023807697827232,True,0.034761539565446156,0.36216544110833393
77,10205,71,75,question,0,,1.017380074835477,True,0.03476014967095421,0.3633241127640324
77,10206,72,84,question,0,,1.0173234079838092,True,0.034646815967618115,0.3644790066296197
77,10207,73,78,question,0,,1.0173211239159965,True,0.03464224783199318,0.36563374822401945
77,10208,74,0,question,0,,1.0173135970086074,True,0.03462719401721475,0.3667879880245933
77,10209,75,51,question,0,,1.017298684794036,True,0.03459736958807196,0.367941233677529
77,10210,76,12,question,0,,1.0172942617826055,True,0.03458852356521091,0.36909418446303605
77,10211,77,72,question,0,,1.01719926962091,True,0.03439853924182022,0.37024080243776336
77,10212,78,63,question,0,,1.0171558746419787,True,0.034311749283957464,0.37138452741389527
77,10213,79,36,question,0,,1.0171496104769158,True,0.03429922095383173,0.372527834779023
77,10214,80,18,question,0,,1.0171302299046356,True,0.03426045980927134,0.37366985010599874
77,10215,81,39,question,0,,1.017089733678394,True,0.03417946735678808,0.3748091656845583
77,10216,82,81,question,0,,1.0170762641226472,True,0.03415252824529444,0.3759475832927348
77,10217,83,27,question,0,,1.0170643933928458,True,0.0341287867856915,0.37708520951892455
77,10218,84,45,question,0,,1.0169553181450244,True,0.03391063629004898,0.37821556406192613
77,10219,85,3,question,0,,1.016923599734824,True,0.033847199469647926,0.3793438040442477
77,10220,86,42,question,0,,1.0169213581098757,True,0.03384271621975133,0.38047189458490616
77,10221,87,30,question,0,,1.016860512745636,True,0.033721025491272046,0.3815959287679485
77,10222,88,21,question,0,,1.0167711114371956,True,0.033542222874391,0.38271400286376156
77,10223,89,33,question,0,,1.0167645548383146,True,0.03352910967662947,0.3838316398529825
77,10224,90,57,question,0,,1.0167472568873368,True,0.033494513774673655,0.38494812364547165
77,10225,91,48,question,0,,1.016667183716548,True,0.033334367433095806,0.38605926922657485
77,10226,92,24,question,0,,1.0165634078814587,True,0.033126815762917504,0.3871634964186721
77,10227,93,6,question,0,,1.0165214757945424,True,0.033042951589084955,0.38826492813830826
77,10228,94,60,question,0,,1.016511731293587,True,0.03302346258717385,0.3893657102245474
77,10229,95,75,question,0,,1.0165110710937033,True,0.033022142187406504,0.39046644829746097
77,10230,96,84,question,0,,1.0164572375846186,True,0.03291447516923721,0.3915635974697689
77,10231,97,78,question,0,,1.0164550677201967,True,0.03291013544039353,0.39266060198444863
77,10232,98,0,question,0,,1.016447917158177,True,0.03289583431635401,0.3937571297949938
77,10233,99,51,question,0,,1.0164337505543342,True,0.032867501108668366,0.3948527131652827
77,10234,100,12,question,0,,1.0164295486934751,True,0.032859097386950364,0.3959480164115144
77,10235,101,72,question,0,,1.0163393061398647,True,0.03267861227972921,0.3970373034875054
77,10236,102,63,question,0,,1.0162980809098798,True,0.032596161819759585,0.3981238422148307
77,10237,103,36,question,0,,1.01629212995307,True,0.03258425990614014,0.39920998421170206
77,10238,104,18,question,0,,1.016273718409404,True,0.03254743681880778,0.400294898772329
77,10239,105,39,question,0,,1.0162352469944744,True,0.03247049398894868,0.4013772485719606
77,10240,106,81,question,0,,1.0162224509165148,True,0.03244490183302972,0.40245874529972825
77,10241,107,27,question,0,,1.0162111737232034,True,0.03242234744640692,0.4035394902146085
77,10242,108,45,question,0,,1.0161075522377732,True,0.032215104475546534,0.40461332703046005
77,10243,109,3,question,0,,1.0160774197480829,True,0.03215483949616554,0.40568515501366553
77,10244,110,42,question,0,,1.016075290204382,True,0.032150580408763764,0.406756841027291
77,10245,111,30,question,0,,1.0160174871083543,True,0.032034974216708444,0.4078246735011813
77,10246,112,21,question,0,,1.0159325558653358,True,0.03186511173067145,0.40888684389220364
77,10247,113,33,question,0,,1.015926327096399,True,0.031852654192798,0.4099485990319636
77,10248,114,57,question,0,,-0.03,False,0.0,0.4099485990319636
77,10249,115,57,question,0,,1.0009098940429701,True,0.03181978808593997,0.4110092586348283
77,10250,116,48,question,0,,1.0158338245307206,True,0.03166764906144101,0.4120648469368763
77,10251,117,24,question,0,,1.0157352374873858,True,0.03147047497477164,0.4131138627693687
77,10252,118,6,question,0,,1.0156954020048155,True,0.031390804009630714,0.41416022290302307
77,10253,119,60,question,0,,1.0156861447289076,True,0.03137228945781515,0.41520596588495023
77,10254,120,75,question,0,,1.015685517539018,True,0.03137103507803617,0.41625166705421807
77,10255,121,84,question,0,,1.0156343757053876,True,0.031268751410775356,0.4172939587679106
77,10256,122,78,question,0,,1.015632314334187,True,0.03126462866837385,0.4183361130568564
77,10257,123,0,question,0,,1.015625521300268,True,0.031251042600536315,0.4193778144768743
77,10258,124,51,question,0,,1.0156120630266174,True,0.03122412605323495,0.42041861867864877
77,10259,125,9,question,0,,1.0156092126799778,True,0.031218425359955577,0.42145923285731396
77,10260,126,12,question,0,,-0.03,False,0.0,0.42145923285731396
77,10261,127,12,question,0,,1.0006080712588015,True,0.03121614251760285,0.42249977094123403
77,10262,128,72,question,0,,1.0155223408328713,True,0.031044681665742747,0.4235345936634255
77,10263,129,63,question,0,,1.0154831768643857,True,0.030966353728771608,0.4245668054543845
77,10264,130,36,question,0,,1.0154775234554165,True,0.030955046910833135,0.4255986403514123
77,10265,131,18,question,0,,1.0154600324889338,True,0.030920064977867385,0.4266293091840079
77,10266,132,39,question,0,,1.0154234846447505,True,0.030846969289501244,0.4276575414936579
77,10267,133,81,question,0,,1.0154113283706891,True,0.03082265674137823,0.4286849633850372
77,10268,134,27,question,0,,1.0154006150370434,True,0.03080123007408658,0.4297116710541734
77,10269,135,45,question,0,,1.0153021746258846,True,0.030604349251769206,0.4307318160292324
77,10270,136,3,question,0,,1.0152735487606785,True,0.030547097521357255,0.43175005261327765
77,10271,137,42,question,0,,1.0152715256941627,True,0.03054305138832557,0.43276815432622184
77,10272,138,30,question,0,,1.0152166127529365,True,0.03043322550587302,0.4337825951764176
77,10273,139,21,question,0,,1.0151359280720689,True,0.03027185614413788,0.43479165704788886
77,10274,140,33,question,0,,1.015130010741579,True,0.030260021483158095,0.4358003244306608
78,10275,1,45,question,0,,1.0233701653632328,True,0.046740330726465634,0.2895525526592772
78,10276,2,45,question,0,,1.0222016570950712,True,0.04440331419014235,0.291032663132282
78,10277,3,6,question,0,,1.0217607391561974,True,0.04352147831239453,0.29248337907602845
78,10278,4,15,question,0,,1.0214837866718243,True,0.042967573343648424,0.29391563152081673
78,10279,5,51,question,0,,1.0214531158202382,True,0.04290623164047657,0.29534583924216595
78,10280,6,24,question,0,,1.021443266269102,True,0.042886532538204084,0.29677539032677275
78,10281,7,18,question,0,,-0.03,False,0.0,0.29677539032677275
78,10282,8,18,question,0,,1.0063522756654761,True,0.04270455133095194,0.2981988753711378
78,10283,9,54,question,0,,1.0211874800963152,True,0.04237496019263052,0.2996113740442255
78,10284,10,60,question,0,,-0.03,False,0.0,0.2996113740442255
78,10285,11,60,question,0,,1.0061135668416914,True,0.04222713368338243,0.3010189451670049
78,10286,12,45,question,0,,1.0210915742403177,True,0.04218314848063523,0.30242505011635945
78,10287,13,69,question,0,,1.020812687405717,True,0.041625374811434315,0.3038125626100739
78,10288,14,87,question,0,,1.0207229974644114,True,0.04144599492882291,0.305194095774368
78,10289,15,39,question,0,,-0.03,False,0.0,0.305194095774368
78,10290,16,39,question,0,,1.0057221981678566,True,0.041444396335713174,0.3065755756522251
78,10291,17,6,question,0,,-0.045000000000000005,False,0.0,0.3065755756522251
78,10292,18,6,question,0,,0.9906727021983874,True,0.0413454043967748,0.30795375579878426
78,10293,19,15,question,0,,1.005409597338233,True,0.040819194676466,0.3093143956213331
78,10294,20,51,question,0,,1.0203804600292263,True,0.04076092005845274,0.3106730929566149
78,10295,21,24,question,0,,-0.030000000000000006,False,0.0,0.3106730929566149
78,10296,22,24,question,0,,1.0053711029556471,True,0.04074220591129388,0.31203116648699136
78,10297,23,18,question,0,,-0.045000000000000005,False,0.0,0.31203116648699136
78,10298,24,18,question,0,,0.9902846618822021,True,0.040569323764404336,0.3133834772791382
78,10299,25,54,question,0,,1.0051281060914996,True,0.04025621218299899,0.31472535101857146
78,10300,26,60,question,0,,1.0200578884996065,True,0.0401157769992133,0.3160625435852119
78,10301,27,45,question,0,,1.0200369955283017,True,0.040073991056603475,0.3173983432870987
78,10302,28,84,question,0,,1.0200325676754118,True,0.040065135350823844,0.3187338477987928
78,10303,29,0,question,0,,1.0200293323951344,True,0.040058664790268726,0.3200691366251351
78,10304,30,69,question,0,,1.0197720530354313,True,0.039544106070862596,0.32138727349416385
