step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
44,265,content,,1,0.19910107440278338,,0.08705053720139169,0.2654608312244517
45,151,content,,1,0.15607922669970906,,0.06553961334985453,0.2676454850027802
46,228,content,,0,0.26048793252804964,,0.11024396626402483,0.2713202838782477
47,133,content,,1,0.15415936450370119,,0.0645796822518506,0.2734729399533094
48,168,content,,0,0.28446071300387954,,0.12223035650193978,0.2775472851700407
49,162,content,,0,0.23886389490456014,,0.09943194745228007,0.28086168341845
50,223,content,,1,0.12951077160264282,,0.05225538580132141,0.28260352961182744
51,259,content,,1,0.16112390391885514,,0.06806195195942757,0.28487226134380833
52,144,content,,0,0.2576366524906684,,0.10881832624533422,0.2884995388853195
53,127,content,,1,0.19795245662395264,,0.08647622831197632,0.291382079829052
54,187,content,,1,0.20084122929231038,,0.08792061464615519,0.29431276698392383
55,90,content,,0,0.21918635624672925,,0.08959317812336462,0.2972992062547027
56,102,content,,0,0.2937069430908867,,0.12685347154544335,0.30152765530621745
57,150,content,,0,0.19996761048416292,,0.07998380524208146,0.30419378214762016
58,133,content,,1,0.04603608163669879,,0.010518040818349395,0.3045443835082318
59,223,content,,1,0.14306490436792793,,0.05903245218396397,0.30651213191436394
60,234,content,,0,0.23019096486950616,,0.09509548243475308,0.3096819813288557
61,211,content,,1,0.24978109287685732,,0.11239054643842866,0.31342833287680333
62,132,content,,0,0.2170681766621044,,0.0885340883310522,0.3163794691545051
63,175,content,,1,0.1312425530171842,,0.05312127650859211,0.31815017837145815
64,264,content,,0,0.27862600208921856,,0.11931300104460929,0.32212727840627847
65,259,content,,1,0.20820395090560526,,0.09160197545280263,0.32518067758803854
66,252,content,,0,0.19726731292400332,,0.07863365646200166,0.3278017994701053
67,247,content,,1,0.21361744088320686,,0.09430872044160343,0.33094542348482536
68,205,content,,1,0.161428400369337,,0.0682142001846685,0.33321923015764765
69,120,content,,0,0.2103044787664787,,0.08515223938323935,0.336057638137089
70,229,content,,1,0.10581484902682944,,0.040407424513414725,0.33740455228753613
71,138,content,,0,0.10249427363957106,,0.031247136819785526,0.3384461235148623
72,163,content,,1,0.1505376344118434,,0.0627688172059217,0.34053841742172636
73,181,content,,1,0.17070107189815362,,0.07285053594907681,0.34296676862002895
74,114,content,,0,0.19966388915297004,,0.07983194457648501,0.34562783343924514
75,126,content,,0,0.2912154509154799,,0.12560772545773996,0.34981475762116976
76,241,content,,1,0.07830773902234375,,0.02665386951117188,0.35070321993820885
77,198,content,,0,0.26407932645976767,,0.11203966322988385,0.35443787537920496
78,222,content,,0,0.2525443281868828,,0.10627216409344142,0.35798028084898637
79,169,content,,1,0.21348719236613697,,0.09424359618306849,0.36112173405508863
80,97,content,,1,0.20477765137239232,,0.08988882568619616,0.3641180282446285
81,174,content,,0,0.16196869375924525,,0.06098434687962262,0.3661508398072826
82,145,content,,1,0.1160876446422224,,0.045543822321111205,0.3676689672179863
83,108,content,,0,0.23812108016056308,,0.09906054008028153,0.37097098522066235
84,139,content,,1,0.2530541868792556,,0.1140270934396278,0.3747718883353166
85,151,content,,1,0.11988553553438094,,0.047442767767190475,0.3763533139275563
86,186,content,,0,0.21738568348366624,,0.08869284174183312,0.3793097419856174
87,90,content,,0,0.2102413062680619,,0.08512065313403094,0.3821470970900851
88,241,content,,1,0.1653089560199131,,0.07015447800995656,0.38448557969041697
89,228,content,,0,0.1743433579082497,,0.06717167895412485,0.3867246356555545
90,204,content,,0,0.23012688335418705,,0.09506344167709352,0.3898934170447909
91,234,content,,0,0.21200170884062972,,0.08600085442031485,0.39276011219213475
92,192,content,,0,0.19609521370780567,,0.07804760685390283,0.3953616990872649
93,132,content,,0,0.19727126009963822,,0.0786356300498191,0.3979828867555921
94,253,content,,1,0.1940787009432879,,0.08453935047164396,0.40080086510464696
95,163,content,,1,0.152053566012709,,0.0635267830063545,0.4029184245381921
96,258,content,,0,0.20382571060472907,,0.08191285530236453,0.4056488530482709
97,144,content,,0,0.18315312976941886,,0.07157656488470943,0.4080347385444279
98,120,content,,0,0.21834261245895334,,0.08917130622947667,0.4110071154187438
99,247,content,,1,0.16299829992774137,,0.06899914996387069,0.41330708708420616
100,210,content,,0,0.2954811017812235,,0.12774055089061176,0.4175651054472265
101,180,content,,0,0.18900924922478998,,0.07450462461239499,0.42004859293430635
102,103,content,,1,0.16915423015283645,,0.07207711507641823,0.4224511634368536
103,151,content,,1,0.11423713744456107,,0.04461856872228054,0.42393844906092965
104,174,content,,0,0.1766156217733573,,0.06830781088667864,0.4262153760904856
105,115,content,,1,0.06485412297632595,,0.019927061488162978,0.4268796114734244
106,216,content,,0,0.25770835756395655,,0.10885417878197828,0.4305080840994903
107,265,content,,1,0.04835291662445571,,0.011676458312227855,0.43089729937656457
108,264,content,,0,0.2487892659887074,,0.1043946329943537,0.4343771204763764
109,115,content,,1,0.0679172253491441,,0.021458612674572053,0.4350924075655288
110,228,content,,0,0.1742351819726797,,0.06711759098633985,0.4373296605984068
111,240,content,,0,0.18192904419196362,,0.07096452209598181,0.4396951446682728
112,96,content,,0,0.17175800714504083,,0.06587900357252041,0.4418911114540235
113,168,content,,0,0.2210061810192435,,0.09050309050962174,0.4449078811376776
114,91,content,,1,0.13934197179239968,,0.057170985896199844,0.4468135806675509
115,223,content,,1,0.1125697213235933,,0.043784860661796654,0.44827307602294414
116,187,content,,1,0.1734148594100738,,0.07420742970503691,0.450746657013112
117,150,content,,0,0.24738312648429803,,0.10369156324214901,0.454203042454517
118,108,content,,0,0.17900082389354585,,0.06950041194677292,0.4565197228527427
119,114,content,,0,0.20334601542173222,,0.08167300771086611,0.45924215644310495
120,198,content,,0,0.2171379965419092,,0.0885689982709546,0.46219445638547013
121,162,content,,0,0.1955771778347278,,0.0777885889173639,0.46478740934938223
122,192,content,,0,0.2182415272656215,,0.08912076363281074,0.4677581014704759
123,133,content,,1,0.15738763254676932,,0.06619381627338466,0.4699645620129221
124,157,content,,1,0.1356648811768084,,0.0553324405884042,0.47180897669920224
125,127,content,,1,0.17536479609952546,,0.07518239804976273,0.4743150566341943
126,234,content,,0,0.16275896807416487,,0.06137948403708243,0.4763610394354304
127,252,content,,0,0.1712934951091006,,0.0656467475545503,0.4785492643539154
128,145,content,,1,0.1319892175360756,,0.0534946087680378,0.48033241797951665
129,247,content,,1,0.12987687232700426,,0.05243843616350213,0.4820803658516334
130,139,content,,1,0.15761493627401532,,0.06630746813700766,0.48429061478953367
131,204,content,,0,0.20840837984660973,,0.08420418992330486,0.4870974211203105
132,180,content,,0,0.2270374665870761,,0.09351873329353805,0.4902147122300951
133,259,content,,1,0.16704221868809252,,0.07102110934404626,0.49258208254156327
134,102,content,,0,0.10669500726844325,,0.03334750363422162,0.49369366599603737
135,175,content,,1,0.1274313926978575,,0.05121569634892875,0.49540085587433497
136,120,content,,0,0.1356621010520149,,0.047831050526007446,0.49699522422520187
137,222,content,,0,0.13344088453768263,,0.04672044226884131,0.49855257230082994
138,228,content,,0,0.1723983407106335,,0.06619917035531675,0.5007592113126739
139,97,content,,1,0.17006921444900944,,0.07253460722450472,0.5031770315534907
140,240,content,,0,0.07006463637163016,,0.015032318185815075,0.5036781088263511
