step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
125,75,question,0,,1.0011836578319337,True,0.0323673156638671,0.40047965745008535
126,54,question,0,,1.0160941063363305,True,0.032188212672660976,0.40155259787250736
127,81,question,0,,1.016079710857186,True,0.03215942171437179,0.4026245785963198
128,63,question,0,,1.016042154383872,True,0.0320843087677442,0.40369405555524457
129,24,question,0,,-0.03,False,0.0,0.40369405555524457
130,24,question,0,,1.0009288390195932,True,0.03185767803918615,0.4047559781565508
131,57,question,0,,1.015885207784573,True,0.03177041556914609,0.4058149920088557
132,69,question,0,,1.0158851550624513,True,0.031770310124902494,0.4068740023463524
133,12,question,0,,-0.03,False,0.0,0.4068740023463524
134,12,question,0,,1.0008513181902918,True,0.031702636380583314,0.40793075689237185
135,9,question,0,,1.015820315907927,True,0.03164063181585412,0.408985444619567
136,30,question,0,,1.0157992852173943,True,0.03159857043478874,0.41003873030072663
137,72,question,0,,1.0157719430351557,True,0.031543886070311444,0.411090193169737
138,27,question,0,,1.0156704674230252,True,0.031340934846050696,0.4121348909979387
139,78,question,0,,1.0156116954384908,True,0.031223390876981852,0.4131756706938381
140,60,question,0,,1.0156042455310912,True,0.031208491062182347,0.41421595372924414
