step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
1,27,question,0,,-0.03,False,0.0,0.318489690756762
2,27,question,0,,-0.06,False,0.0,0.318489690756762
3,27,question,0,,0.9795390032974022,True,0.049078006594804525,0.32012562430992214
4,66,question,0,,-0.075,False,0.0,0.32012562430992214
5,66,question,0,,0.96402632446198,True,0.04805264892396005,0.32172737927405415
6,9,question,0,,0.9789174233761236,True,0.047834846752247195,0.3233218741657957
7,27,question,0,,0.9933120531325321,True,0.0466241062650643,0.3248760110412979
8,57,question,0,,1.008281326708252,True,0.04656265341650377,0.32642809948851464
9,45,question,0,,1.0232574952044429,True,0.046514990408885834,0.32797859916881084
10,39,question,0,,1.0232550092475927,True,0.04651001849518564,0.32952893311865034
11,66,question,0,,1.022825008238881,True,0.04565001647776205,0.3310506003345758
12,9,question,0,,1.0227215522073174,True,0.04544310441463483,0.33256537048173024
13,27,question,0,,-0.03,False,0.0,0.33256537048173024
14,27,question,0,,-0.06,False,0.0,0.33256537048173024
15,27,question,0,,0.9771464504759054,True,0.044292900951811084,0.3340418005134573
16,57,question,0,,0.9921172603728392,True,0.04423452074567858,0.3355162845383132
17,48,question,0,,1.0071169978528864,True,0.044233995705772564,0.336990751061839
18,45,question,0,,1.0220946204442207,True,0.04418924088844154,0.3384637257581204
19,39,question,0,,1.0220922587852133,True,0.04418451757042636,0.33993654301046794
20,66,question,0,,1.0216837578269369,True,0.04336751565387395,0.34138212686559705
21,9,question,0,,1.0215854745969515,True,0.04317094919390309,0.3428211585053938
22,27,question,0,,1.0210391279521103,True,0.042078255904220534,0.34422376703553453
23,57,question,0,,1.0210113973541972,True,0.04202279470839465,0.3456245268591477
24,48,question,0,,1.021011147960242,True,0.04202229592048393,0.34702527005649714
25,24,question,0,,1.020996484203351,True,0.041992968406701844,0.34842503567005384
26,45,question,0,,1.0209898894220097,True,0.04197977884401947,0.3498243616315212
27,39,question,0,,-0.03,False,0.0,0.3498243616315212
28,39,question,0,,-0.06,False,0.0,0.3498243616315212
29,39,question,0,,0.9759876458459525,True,0.04197529169190504,0.35122353802125134
30,72,question,0,,0.9909058849601418,True,0.04181176992028351,0.3526172636852608
31,66,question,0,,-0.06,False,0.0,0.3526172636852608
32,66,question,0,,0.97559956993559,True,0.04119913987118025,0.3539905683476335
33,9,question,0,,0.990506200867104,True,0.041012401734207934,0.3553576484054404
34,15,question,0,,1.0049889871088027,True,0.03997797421760522,0.35669024754602724
35,27,question,0,,1.0199871715545048,True,0.039974343109009505,0.35802272564966087
36,57,question,0,,-0.030000000000000006,False,0.0,0.35802272564966087
37,57,question,0,,1.0049608274864876,True,0.039921654972974924,0.35935344748209336
38,48,question,0,,1.0199605905622298,True,0.03992118112445974,0.3606841535195754
39,24,question,0,,1.0199466599931835,True,0.03989331998636675,0.36201393085245426
40,45,question,0,,-0.03,False,0.0,0.36201393085245426
41,45,question,0,,1.0049403949509093,True,0.039880789901818495,0.36334329051584824
42,39,question,0,,-0.045000000000000005,False,0.0,0.36334329051584824
43,39,question,0,,0.9899382635536549,True,0.039876527107309795,0.36467250808609186
44,72,question,0,,1.0048605907121348,True,0.03972118142426933,0.36599654746690086
45,42,question,0,,1.0197335652068298,True,0.039467130413659665,0.3673121184806895
46,66,question,0,,1.0195695914388105,True,0.03913918287762124,0.3686167579099435
47,60,question,0,,1.0194887364951855,True,0.03897747299037102,0.36991600700962257
48,9,question,0,,-0.03,False,0.0,0.36991600700962257
49,9,question,0,,1.0044808908237488,True,0.038961781647497536,0.37121473306453917
50,15,question,0,,-0.045000000000000005,False,0.0,0.37121473306453917
51,15,question,0,,0.9889895377533624,True,0.03797907550672496,0.37248070224809665
52,27,question,0,,1.0039878129767796,True,0.03797562595355903,0.37374655644654864
53,57,question,0,,-0.045000000000000005,False,0.0,0.37374655644654864
54,57,question,0,,-0.075,False,0.0,0.37374655644654864
55,57,question,0,,0.958962786112163,True,0.03792557222432617,0.3750107421873595
56,48,question,0,,0.9739625610341184,True,0.037925122068236755,0.3762749129229674
57,24,question,0,,0.9889493269935241,True,0.03789865398704842,0.37753820138920235
58,45,question,0,,1.003943375203364,True,0.037886750406727565,0.3788010930694266
59,39,question,0,,1.018941350375972,True,0.037882700751944304,0.3800638497611581
60,72,question,0,,-0.030000000000000006,False,0.0,0.3800638497611581
61,72,question,0,,-0.06,False,0.0,0.3800638497611581
62,72,question,0,,0.9738675611765278,True,0.037735122353055865,0.3813216871729266
63,42,question,0,,-0.075,False,0.0,0.3813216871729266
64,42,question,0,,0.9587468869464884,True,0.03749377389297668,0.38257147963602584
65,0,question,0,,-0.09000000000000001,False,0.0,0.38257147963602584
66,0,question,0,,-0.12,False,0.0,0.38257147963602584
67,0,question,0,,-0.15,False,0.0,0.38257147963602584
68,0,question,0,,0.8836562066526021,True,0.03731241330520421,0.3838152267461993
69,66,question,0,,0.89859111186687,True,0.03718222373374017,0.38505463420399066
70,60,question,0,,0.9135142996704262,True,0.03702859934085247,0.3862889208486857
71,9,question,0,,0.9285068462825613,True,0.03701369256512266,0.38752271060085647
72,6,question,0,,0.9435016495256816,True,0.03700329905136326,0.38875615390256857
73,78,question,0,,0.9581471637879586,True,0.03629432757591725,0.3899659648217658
74,15,question,0,,0.9730400608656943,True,0.03608012173138871,0.39116863554614545
75,27,question,0,,-0.07500000000000002,False,0.0,0.39116863554614545
76,27,question,0,,0.9580384223279406,True,0.03607684465588108,0.3923711970346748
77,57,question,0,,0.9730146468065549,True,0.03602929361310986,0.39357217348844514
78,48,question,0,,0.9880144329824125,True,0.036028865964824915,0.3947731356872726
79,24,question,0,,1.0030018606438478,True,0.036003721287695994,0.3959732597301958
80,45,question,0,,1.0179962064431956,True,0.03599241288639119,0.3971730068264089
81,39,question,0,,1.0179942828571735,True,0.03598856571434708,0.3983726256835538
82,72,question,0,,1.0179241831177015,True,0.03584836623540307,0.3995675712247339
83,75,question,0,,1.0178540350736731,True,0.035708070147346394,0.40075784022964545
84,42,question,0,,1.017809542599164,True,0.03561908519832784,0.40194514306958967
85,0,question,0,,1.017723396319972,True,0.035446792639944005,0.4031267028242545
86,66,question,0,,1.0176615562735265,True,0.03532311254705316,0.40430413990915626
87,60,question,0,,1.0175885846869048,True,0.035177169373809845,0.4054767122216166
88,9,question,0,,1.0175815039684333,True,0.035163007936866525,0.4066488124861788
89,6,question,0,,1.0175765670493975,True,0.03515313409879511,0.4078205836228053
90,78,question,0,,1.0172398055985608,True,0.03447961119712139,0.4089699039960427
91,15,question,0,,1.0171380578224096,True,0.03427611564481928,0.4101124411842033
92,27,question,0,,-0.03,False,0.0,0.4101124411842033
93,27,question,0,,1.0021365012115435,True,0.03427300242308703,0.41125487459830623
94,57,question,0,,1.0171139144662271,True,0.03422782893245437,0.41239580222938804
95,48,question,0,,1.0171137113332918,True,0.03422742266658367,0.41353671631827416
96,24,question,0,,1.0171017676116556,True,0.034203535223311196,0.4146768341590512
97,45,question,0,,1.0170963961210358,True,0.03419279224207163,0.4158165939004536
98,39,question,0,,1.017094568714315,True,0.03418913742862973,0.4169562318147413
99,72,question,0,,1.0170279739618164,True,0.034055947923632916,0.41809143007886235
100,75,question,0,,-0.03,False,0.0,0.41809143007886235
101,75,question,0,,1.0019613333199897,True,0.03392266663997908,0.4192221856335283
102,42,question,0,,1.0169190654692057,True,0.03383813093841145,0.42035012333147537
103,36,question,0,,1.0168682680019046,True,0.03373653600380899,0.4214746745316023
104,0,question,0,,1.0168372265039733,True,0.0336744530079468,0.4225971562985339
105,66,question,0,,1.0167784784598504,True,0.03355695691970051,0.42371572152919057
106,60,question,0,,1.0167091554525596,True,0.033418310905119354,0.4248296652260279
107,9,question,0,,1.0167024287700115,True,0.033404857540023196,0.425943160477362
108,6,question,0,,1.0166977386969276,True,0.033395477393855344,0.4270563430571572
109,246,content,,0,0.22134624731819383,,0.09067312365909691,0.4300787805124604
110,120,content,,0,0.19200411972017292,,0.07600205986008646,0.43261218250779665
111,145,content,,1,0.15618172079778267,,0.06559086039889134,0.434798544521093
112,204,content,,0,0.19805124225799783,,0.07902562112899891,0.4374327318920596
113,187,content,,1,0.17399809834014077,,0.07449904917007039,0.43991603353106196
114,138,content,,0,0.18556224749400038,,0.07278112374700019,0.44234207098929534
115,180,content,,0,0.24697896124396942,,0.10348948062198471,0.44579172034336145
116,169,content,,1,0.07797248787314323,,0.02648624393657162,0.4466745951412472
117,234,content,,0,0.2294514507750723,,0.09472572538753615,0.4498321193208317
118,241,content,,1,0.1111869752314398,,0.043093487615719905,0.4512685689080224
119,175,content,,1,0.10175667617703807,,0.03837833808851904,0.4525478468443064
120,163,content,,1,0.13182719473593726,,0.053413597367968635,0.4543283000899053
121,90,content,,0,0.21574375755079886,,0.08787187877539943,0.45725736271575196
122,223,content,,1,0.22942555393626138,,0.10221277696813069,0.4606644552813563
123,199,content,,1,0.11192232168154789,,0.04346116084077395,0.46211316064271546
124,211,content,,1,0.15373286003397754,,0.06436643001698877,0.4642587083099484
125,109,content,,1,0.19288735760873552,,0.08394367880436776,0.46705683093676065
126,103,content,,1,0.15451833739709783,,0.06475916869854892,0.469215469893379
127,169,content,,1,0.22023891804363824,,0.09761945902181912,0.47246945186077294
128,192,content,,0,0.24498499353661649,,0.10249249676830824,0.47588586841971653
129,265,content,,1,0.1735454947990249,,0.07427274739951245,0.47836162666636695
130,174,content,,0,0.19568181755355893,,0.07784090877677946,0.48095632362559293
131,240,content,,0,0.1277786567278155,,0.04388932836390774,0.4824193012377232
132,127,content,,1,0.14319830634473538,,0.05909915317236769,0.48438927301013546
133,199,content,,1,0.13336073922549926,,0.054180369612749635,0.48619528533056044
134,163,content,,1,0.1784986757356348,,0.0767493378678174,0.488753596592821
135,145,content,,1,0.06024463569999137,,0.017622317849995683,0.48934100718782086
136,138,content,,0,0.15524443401624863,,0.05762221700812431,0.49126174775475834
137,187,content,,1,0.14399420690058493,,0.059497103450292466,0.4932449845364348
138,120,content,,0,0.19861421762514683,,0.07930710881257341,0.49588855483018723
139,204,content,,0,0.14766079794943174,,0.053830398974715865,0.49768290146267774
140,210,content,,0,0.1785914111884401,,0.06929570559422005,0.4999927583158184
