step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
1,3,question,0,,1.0230706050442622,True,0.0461412100885244,0.29631632050323337
2,39,question,0,,1.0229342208221868,True,0.0458684416443737,0.29784526855804583
3,3,question,0,,1.0219170747920492,True,0.043834149584098175,0.29930640687751575
4,60,question,0,,1.0218933081079768,True,0.04378661621595383,0.3007659607513809
5,39,question,0,,1.0217875097810776,True,0.04357501956215502,0.3022184614034527
6,36,question,0,,1.0213412747327977,True,0.0426825494655954,0.3036412130523059
7,21,question,0,,-0.03,False,0.0,0.3036412130523059
8,21,question,0,,1.006003970806083,True,0.042007941612166144,0.30504147777271146
9,3,question,0,,-0.045000000000000005,False,0.0,0.30504147777271146
10,3,question,0,,0.9908212210524465,True,0.04164244210489327,0.3064295591762079
11,60,question,0,,-0.06,False,0.0,0.3064295591762079
12,60,question,0,,-0.09000000000000001,False,0.0,0.3064295591762079
13,60,question,0,,-0.12,False,0.0,0.3064295591762079
14,60,question,0,,0.9157986427025782,True,0.04159728540515614,0.30781613535637975
15,39,question,0,,0.9306981342920236,True,0.04139626858404727,0.309196010975848
16,81,question,0,,0.9456467440473137,True,0.04129348809462759,0.31057246057900223
17,54,question,0,,-0.10500000000000002,False,0.0,0.31057246057900223
18,54,question,0,,0.9305724608837675,True,0.04114492176753537,0.3119439579712534
19,24,question,0,,0.9453609466635086,True,0.04072189332701747,0.31330135441548734
20,36,question,0,,-0.10500000000000002,False,0.0,0.31330135441548734
21,36,question,0,,0.9302742109961577,True,0.040548421992315634,0.3146529684818979
22,21,question,0,,0.9449537722657789,True,0.03990754453155784,0.31598321996628315
23,3,question,0,,0.9597801599998244,True,0.039560319999648604,0.31730189729960473
24,60,question,0,,-0.09000000000000004,False,0.0,0.31730189729960473
25,60,question,0,,-0.12000000000000004,False,0.0,0.31730189729960473
26,60,question,0,,-0.15000000000000002,False,0.0,0.31730189729960473
27,60,question,0,,0.8847587105674493,True,0.03951742113489834,0.318619144670768
28,42,question,0,,0.8996889745296731,True,0.03937794905934633,0.31993174297274624
29,39,question,0,,0.9146632275774225,True,0.0393264551548449,0.32124262481124105
30,81,question,0,,0.9296144068449481,True,0.039228813689896204,0.3225502519342376
31,54,question,0,,0.9445438378395793,True,0.0390876756791586,0.3238531744568762
32,30,question,0,,0.9594215904706744,True,0.038843180941348976,0.3251479471549212
33,24,question,0,,0.9743428993303332,True,0.0386857986606666,0.32643747377694343
34,36,question,0,,-0.07500000000000007,False,0.0,0.32643747377694343
35,36,question,0,,-0.10500000000000005,False,0.0,0.32643747377694343
36,36,question,0,,0.9292605004463499,True,0.03852100089269986,0.3277215071400334
37,69,question,0,,0.9441892077810509,True,0.038378415562101975,0.32900078765877017
38,21,question,0,,0.95895608365249,True,0.037912167304979955,0.3302645265689361
39,3,question,0,,0.9737911519998331,True,0.037582303999666174,0.33151727003559167
40,60,question,0,,0.9887707750390766,True,0.037541550078153414,0.3327686550381968
41,42,question,0,,1.0037045258031894,True,0.037409051606379015,0.33401562342507607
42,39,question,0,,1.0186800661985513,True,0.037360132397102654,0.33526096117164617
43,81,question,0,,-0.030000000000000072,False,0.0,0.33526096117164617
44,81,question,0,,1.0036336865027007,True,0.037267373005401394,0.3365032069384929
45,45,question,0,,1.0185964783245323,True,0.0371929566490646,0.3377429721601284
46,54,question,0,,-0.030000000000000072,False,0.0,0.3377429721601284
47,54,question,0,,1.0035666459476003,True,0.03713329189520067,0.33898074855663507
48,30,question,0,,1.0184505109471407,True,0.03690102189428152,0.3402107826197778
49,24,question,0,,1.0183757543638166,True,0.03675150872763326,0.3414358329106989
50,36,question,0,,1.0182974754240324,True,0.036594950848064856,0.3426556646056344
51,69,question,0,,1.0182297473919983,True,0.03645949478399687,0.3438709810984343
52,33,question,0,,1.0181909724050995,True,0.03638194481019902,0.34508371259210757
53,18,question,0,,1.018189456991268,True,0.036378913982536086,0.3462963430581921
54,0,question,0,,1.018178221341413,True,0.036356442682825875,0.347508224480953
55,12,question,0,,1.0181155996138305,True,0.03623119922766077,0.348715931121875
56,9,question,0,,1.0180666067395696,True,0.036133213479139184,0.34992037157117967
57,21,question,0,,-0.03,False,0.0,0.34992037157117967
58,21,question,0,,1.0030082794698656,True,0.03601655893973095,0.35112092353583735
59,75,question,0,,-0.045000000000000005,False,0.0,0.35112092353583735
60,75,question,0,,0.9880016661823843,True,0.03600333236476857,0.35232103461466296
61,3,question,0,,1.0028515943998415,True,0.035703188799682865,0.35351114090798574
62,60,question,0,,1.0178322362871228,True,0.035664472574245744,0.3546999566604606
63,42,question,0,,1.01776929951303,True,0.03553859902606006,0.35588457662799594
64,39,question,0,,1.0177460628886237,True,0.03549212577724752,0.3570676474872375
65,81,question,0,,1.0177020021775656,True,0.03540400435513132,0.3582477809657419
66,45,question,0,,-0.03,False,0.0,0.3582477809657419
67,45,question,0,,-0.06,False,0.0,0.3582477809657419
68,45,question,0,,0.9726666544083057,True,0.03533330881661136,0.3594255579262956
69,54,question,0,,-0.075,False,0.0,0.3594255579262956
70,54,question,0,,-0.105,False,0.0,0.3594255579262956
71,54,question,0,,0.9276383136502203,True,0.035276627300440636,0.36060144550297696
72,30,question,0,,0.9425279853997837,True,0.03505597079956745,0.36176997786296256
73,24,question,0,,0.9574569666456259,True,0.0349139332912516,0.3629337756393376
74,36,question,0,,0.9723826016528309,True,0.034765203305661616,0.3640926157495263
75,69,question,0,,0.9873182600223984,True,0.034636520044797024,0.36524716641768623
76,33,question,0,,1.0022814237848445,True,0.03456284756968907,0.36639926133667583
77,18,question,0,,1.0172799841417046,True,0.034559968283409286,0.36755126027945617
78,0,question,0,,1.0172693102743422,True,0.03453862054868458,0.36870254763107896
79,12,question,0,,1.017209819633139,True,0.03441963926627773,0.3698498689399549
80,9,question,0,,-0.03,False,0.0,0.3698498689399549
81,9,question,0,,1.0021632764025912,True,0.03432655280518222,0.3709940873667943
82,21,question,0,,1.017107865496372,True,0.03421573099274441,0.3721346117332191
83,75,question,0,,1.017101582873265,True,0.034203165746530144,0.37327471725810346
84,63,question,0,,1.0169831141973156,True,0.03396622839463096,0.3744069248712578
85,3,question,0,,1.0169590146798493,True,0.033918029359698725,0.37553752584991446
86,60,question,0,,1.0169406244727668,True,0.03388124894553345,0.37666690081476556
87,42,question,0,,1.0168808345373785,True,0.03376166907475706,0.37779228978392415
88,39,question,0,,-0.03,False,0.0,0.37779228978392415
