step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
66,21,question,0,,1.0178409839578157,True,0.035681967915631496,0.3706012252673726
67,81,question,0,,1.0177438045773293,True,0.03548760915465852,0.37178414557252787
68,9,question,0,,1.0176489460318905,True,0.03529789206378083,0.3729607419746539
69,6,question,0,,1.0176421429385158,True,0.0352842858770316,0.37413688483722163
70,87,question,0,,1.0176380339982205,True,0.03527606799644096,0.3753127537704363
71,3,question,0,,1.0176003816084926,True,0.03520076321698541,0.37648611254433584
72,12,question,0,,1.0175534113472953,True,0.035106822694590374,0.3776563399674889
73,42,question,0,,1.0174536336554099,True,0.03490726731081974,0.37881991554451616
74,39,question,0,,1.017369863054058,True,0.03473972610811599,0.37997790641478674
75,72,question,0,,-0.03,False,0.0,0.37997790641478674
76,72,question,0,,1.0023434352665337,True,0.034686870533067043,0.38113413543255564
77,69,question,0,,-0.045000000000000005,False,0.0,0.38113413543255564
78,69,question,0,,0.987227487115675,True,0.034454974231349834,0.3822826345736006
79,66,question,0,,1.0022210748572826,True,0.03444214971456506,0.38343070623075276
80,33,question,0,,-0.045000000000000005,False,0.0,0.38343070623075276
81,33,question,0,,0.9871728091555854,True,0.034345618311170945,0.3845755601744585
82,57,question,0,,1.0021619255371417,True,0.034323851074283214,0.3857196885436013
83,54,question,0,,1.0171298072314936,True,0.03425961446298699,0.3868616756923675
84,60,question,0,,1.0171030980990348,True,0.03420619619806954,0.38800188223230314
85,15,question,0,,1.0170725396398193,True,0.03414507927963858,0.38914005154162445
86,18,question,0,,1.017065104108895,True,0.034130208217789726,0.3902777251488841
87,78,question,0,,1.0170253088575496,True,0.03405061771509933,0.3914127457393874
88,84,question,0,,1.016969889138008,True,0.03393977827601576,0.39254407168192124
89,21,question,0,,1.016948934759925,True,0.033897869519849924,0.39367400066591623
90,81,question,0,,1.0168566143484628,True,0.03371322869692559,0.39479777495581375
91,9,question,0,,1.0167664987302958,True,0.03353299746059179,0.3959155415378335
92,6,question,0,,1.01676003579159,True,0.03352007158318001,0.3970328772572728
93,87,question,0,,1.0167561322983094,True,0.033512264596618914,0.3981499527438268
94,3,question,0,,1.016720362528068,True,0.03344072505613614,0.39926464357903135
95,12,question,0,,-0.03,False,0.0,0.39926464357903135
96,12,question,0,,1.0016757407799306,True,0.033351481559860854,0.4003763596310267
97,42,question,0,,1.0165809519726394,True,0.03316190394527875,0.40148175642920264
98,39,question,0,,1.0165013699013552,True,0.033002739802710186,0.4025818477559597
99,72,question,0,,1.0164762635032067,True,0.03295252700641369,0.4036802653228401
100,69,question,0,,1.016366112759891,True,0.032732225519782346,0.40477133950683286
101,66,question,0,,1.0163600211144184,True,0.03272004222883681,0.4058620075811274
102,33,question,0,,1.016314168697806,True,0.032628337395612404,0.40694961882764785
103,57,question,0,,1.0163038292602846,True,0.03260765852056905,0.40803654077833346
104,54,question,0,,1.0162733168699187,True,0.03254663373983764,0.4091214285696614
105,60,question,0,,-0.03,False,0.0,0.4091214285696614
106,60,question,0,,-0.06,False,0.0,0.4091214285696614
107,60,question,0,,0.9712479431940829,True,0.03249588638816606,0.4102046247826003
108,15,question,0,,0.9862189126578282,True,0.03243782531565666,0.41128588562645546
109,18,question,0,,1.0012118489034503,True,0.03242369780690024,0.41236667555335216
110,78,question,0,,-0.045000000000000005,False,0.0,0.41236667555335216
111,78,question,0,,0.9861740434146722,True,0.03234808682934436,0.4134449451143303
112,84,question,0,,-0.06,False,0.0,0.4134449451143303
113,84,question,0,,0.9711213946811074,True,0.032242789362214974,0.4145197047597375
114,21,question,0,,0.9861014880219288,True,0.03220297604385743,0.41559313729453273
115,81,question,0,,1.0010137836310398,True,0.03202756726207931,0.4166607228699354
116,9,question,0,,1.015928173793781,True,0.0318563475875622,0.4177226011228541
117,6,question,0,,1.0159220340020105,True,0.031844068004021016,0.41878407005632146
118,87,question,0,,1.015918325683394,True,0.03183665136678796,0.41984529176854773
119,30,question,0,,1.0158955909726957,True,0.03179118194539118,0.4209049978333941
120,3,question,0,,1.0158843444016648,True,0.03176868880332933,0.4219639541268384
121,75,question,0,,1.0158516717415915,True,0.031703343483183044,0.4230207322429445
122,12,question,0,,1.015841953740934,True,0.031683907481867814,0.4240768624923401
123,42,question,0,,-0.03,False,0.0,0.4240768624923401
124,42,question,0,,1.0007519043740074,True,0.03150380874801481,0.4251269894506073
125,39,question,0,,1.0156763014062873,True,0.031352602812574674,0.42617207621102643
126,0,question,0,,1.0156553680352383,True,0.031310736070476554,0.42721576741337564
127,72,question,0,,1.0156524503280464,True,0.031304900656093,0.42825926410191206
128,69,question,0,,1.0155478071218966,True,0.031095614243793226,0.4292957845767052
129,66,question,0,,1.0155420200586975,True,0.031084040117394962,0.43033191924728503
130,33,question,0,,1.0154984602629158,True,0.030996920525831785,0.4313651499314794
131,57,question,0,,1.0154886377972703,True,0.0309772755945406,0.43239772578463076
132,54,question,0,,1.0154596510264229,True,0.030919302052845755,0.43342836918639227
133,60,question,0,,-0.03,False,0.0,0.43342836918639227
134,60,question,0,,-0.06,False,0.0,0.43342836918639227
135,60,question,0,,0.9704355460343789,True,0.030871092068757756,0.43445740558868423
136,15,question,0,,-0.075,False,0.0,0.43445740558868423
137,15,question,0,,0.9554079670249369,True,0.030815934049873824,0.43548460339034667
138,18,question,0,,0.9704012564582777,True,0.03080251291655523,0.4365113538208985
139,78,question,0,,0.9853653412439385,True,0.030730682487877144,0.43753570990382773
140,84,question,0,,1.0003153249470522,True,0.03063064989410423,0.43855673156696456
