episode,global_step,step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
0,1,1,75,question,0,,1.0241462169397497,True,0.048292433879499615,0.29587520190782274
0,2,2,75,question,0,,1.0229389060927623,True,0.045877812185524634,0.2974044623140069
0,3,3,24,question,0,,1.0224069549145665,True,0.04481390982913272,0.2988982593083113
0,4,4,45,question,0,,1.022372754570018,True,0.04474550914003625,0.30038977627964586
0,5,5,6,question,0,,1.0221892707067202,True,0.0443785414134403,0.3018690609934272
0,6,6,42,question,0,,-0.03,False,0.0,0.3018690609934272
0,7,7,42,question,0,,-0.06,False,0.0,0.3018690609934272
0,8,8,42,question,0,,0.9771133257322974,True,0.04422665146459474,0.3033432827089137
0,9,9,75,question,0,,0.9917919607881243,True,0.0435839215762484,0.30479608009478865
0,10,10,24,question,0,,-0.06,False,0.0,0.30479608009478865
0,11,11,24,question,0,,-0.09000000000000001,False,0.0,0.30479608009478865
0,12,12,24,question,0,,0.9462866071688381,True,0.04257321433767608,0.30621518723937785
0,13,13,45,question,0,,0.9612541168415172,True,0.04250823368303444,0.30763212836214565
0,14,14,6,question,0,,0.9760798071713842,True,0.0421596143427683,0.3090374488402379
0,15,15,84,question,0,,-0.07500000000000002,False,0.0,0.3090374488402379
0,16,16,84,question,0,,0.9610464951288338,True,0.04209299025766749,0.3104405485154935
0,17,17,42,question,0,,0.9760076594456825,True,0.042015318891365006,0.3118410591452057
0,18,18,48,question,0,,0.9907224631011868,True,0.04144492620237377,0.3132225566852848
0,19,19,75,question,0,,-0.06000000000000003,False,0.0,0.3132225566852848
0,20,20,75,question,0,,0.9757023627487179,True,0.041404725497435985,0.31460271420186603
0,21,21,24,question,0,,0.9902222768103961,True,0.04044455362079228,0.3159508659892257
0,22,22,45,question,0,,-0.06000000000000003,False,0.0,0.3159508659892257
0,23,23,45,question,0,,0.9751914109994414,True,0.04038282199888271,0.31729696005585517
0,24,24,0,question,0,,-0.07500000000000002,False,0.0,0.31729696005585517
0,25,25,0,question,0,,-0.10500000000000002,False,0.0,0.31729696005585517
0,26,26,0,question,0,,0.9300972322484611,True,0.04019446449692234,0.3186367755390859
0,27,27,6,question,0,,-0.12000000000000004,False,0.0,0.3186367755390859
0,28,28,6,question,0,,0.9150258168128149,True,0.04005163362562988,0.31997182999327356
0,29,29,84,question,0,,0.929994170372392,True,0.039988340744784114,0.32130477468476637
0,30,30,42,question,0,,0.9449572764733983,True,0.03991455294679676,0.32263525978299296
0,31,31,63,question,0,,0.9597088724232099,True,0.039417744846419876,0.3239491846112069
0,32,32,48,question,0,,0.9746863399461275,True,0.039372679892255076,0.3252616072742821
0,33,33,75,question,0,,0.989667244611282,True,0.03933448922256418,0.32657275691503423
0,34,34,24,question,0,,1.0042111629698762,True,0.03842232593975267,0.327853501113026
0,35,35,45,question,0,,1.0191818404494692,True,0.03836368089893858,0.329132290476324
0,36,36,0,question,0,,-0.030000000000000054,False,0.0,0.329132290476324
0,37,37,0,question,0,,1.004092370636038,True,0.038184741272076224,0.3304051151853932
0,38,38,6,question,0,,-0.045000000000000054,False,0.0,0.3304051151853932
0,39,39,6,question,0,,0.9890245259721742,True,0.03804905194434838,0.33167341691687147
0,40,40,84,question,0,,1.0039944618537724,True,0.037988923707544905,0.3329397143737896
0,41,41,42,question,0,,-0.045000000000000054,False,0.0,0.3329397143737896
0,42,42,42,question,0,,0.9889594126497285,True,0.03791882529945692,0.33420367521710487
0,43,43,12,question,0,,-0.06000000000000005,False,0.0,0.33420367521710487
0,44,44,12,question,0,,0.9737607623547712,True,0.037521524709542425,0.33545439270742294
0,45,45,63,question,0,,0.9887234288020494,True,0.037446857604098875,0.33670262129422623
0,46,46,48,question,0,,1.003702022948821,True,0.037404045897642325,0.33794942282414764
0,47,47,21,question,0,,1.0187019392270402,True,0.03740387845408029,0.33919621877261696
0,48,48,75,question,0,,1.018683882380718,True,0.037367764761435975,0.3404418109313315
0,49,49,87,question,0,,1.0185671394145601,True,0.03713427882912023,0.3416796202256355
0,50,50,51,question,0,,1.0184831801501046,True,0.03696636030020938,0.3429118322356425
0,51,51,24,question,0,,1.0182506048213824,True,0.036501209642765035,0.34412853922373465
0,52,52,45,question,0,,1.018222748426996,True,0.03644549685399165,0.3453433891188677
0,53,53,30,question,0,,1.0181486210691617,True,0.03629724213832352,0.34655329719014516
0,54,54,0,question,0,,1.0181377521042363,True,0.03627550420847241,0.3477624806637609
0,55,55,6,question,0,,1.0180732996735655,True,0.03614659934713096,0.3489673673086653
0,56,56,84,question,0,,1.0180447387610838,True,0.03608947752216766,0.35017034989273754
0,57,57,42,question,0,,1.0180114420172421,True,0.03602288403448407,0.351371112693887
0,58,58,39,question,0,,-0.03,False,0.0,0.351371112693887
0,59,59,39,question,0,,1.0028808943623941,True,0.03576178872478809,0.3525631723180466
0,60,60,12,question,0,,1.0178227242370326,True,0.035645448474065304,0.35375135393384877
0,61,61,63,question,0,,-0.03,False,0.0,0.35375135393384877
0,62,62,63,question,0,,-0.06,False,0.0,0.35375135393384877
0,63,63,63,question,0,,0.9727872573619468,True,0.03557451472389394,0.3549371710913119
0,64,64,48,question,0,,0.98776692180138,True,0.035533843602760205,0.3561216325447373
0,65,65,21,question,0,,1.0027668422656881,True,0.03553368453137628,0.3573060886957831
0,66,66,75,question,0,,1.017749688261682,True,0.03549937652336417,0.3584894012465619
0,67,67,87,question,0,,-0.030000000000000006,False,0.0,0.3584894012465619
0,68,68,87,question,0,,1.0026387824438323,True,0.03527756488766422,0.35966532007615076
0,69,69,78,question,0,,1.01759650588496,True,0.035193011769919985,0.3608384204684814
0,70,70,51,question,0,,-0.030000000000000006,False,0.0,0.3608384204684814
0,71,71,51,question,0,,-0.06,False,0.0,0.3608384204684814
0,72,72,51,question,0,,0.9725590211425995,True,0.035118042285198915,0.36200902187798806
0,73,73,24,question,0,,0.9873380745803133,True,0.03467614916062678,0.3631648935166756
0,74,74,45,question,0,,1.002311611005646,True,0.03462322201129207,0.364319000917052
0,75,75,30,question,0,,1.0172411900157037,True,0.03448238003140734,0.36546841358476556
0,76,76,0,question,0,,1.0172308644990244,True,0.03446172899804879,0.3666171378847005
0,77,77,6,question,0,,1.0171696346898873,True,0.03433926937977442,0.36776178019735967
0,78,78,84,question,0,,1.0171425018230296,True,0.03428500364605928,0.3689046136522283
0,79,79,42,question,0,,1.01711086991638,True,0.03422173983275987,0.3700453383133203
0,80,80,9,question,0,,-0.03,False,0.0,0.3700453383133203
0,81,81,9,question,0,,1.0020924204448853,True,0.034184840889770605,0.371184833009646
0,82,82,39,question,0,,1.0169868496442744,True,0.03397369928854869,0.37231728965259764
0,83,83,12,question,0,,1.016931588025181,True,0.033863176050362036,0.37344606218760973
0,84,84,63,question,0,,-0.03,False,0.0,0.37344606218760973
0,85,85,63,question,0,,1.0018978944938497,True,0.03379578898769924,0.37457258848719965
0,86,86,48,question,0,,1.016878575711311,True,0.03375715142262219,0.3756978268679538
0,87,87,21,question,0,,1.0168785001524037,True,0.03375700030480746,0.37682306021144735
0,88,88,75,question,0,,1.016862203848598,True,0.033724407697195966,0.3779472071346872
0,89,89,87,question,0,,-0.03,False,0.0,0.3779472071346872
0,90,90,87,question,0,,-0.06,False,0.0,0.3779472071346872
0,91,91,87,question,0,,0.9717568433216405,True,0.033513686643281006,0.37906433002279655
0,92,92,78,question,0,,0.9867166805907119,True,0.03343336118142399,0.3801787753955107
0,93,93,51,question,0,,1.0016810700854695,True,0.03336214017093896,0.381290846734542
0,94,94,27,question,0,,1.0166744552594138,True,0.03334891051882754,0.3824024770851696
0,95,95,72,question,0,,1.0166488280116939,True,0.033297656023387565,0.38351239895261585
0,96,96,69,question,0,,1.0166360970914814,True,0.0332721941829627,0.38462147209204794
0,97,97,18,question,0,,1.0165909254683356,True,0.033181850936671475,0.38572753378993696
0,98,98,24,question,0,,-0.03,False,0.0,0.38572753378993696
0,99,99,24,question,0,,-0.06,False,0.0,0.38572753378993696
0,100,100,24,question,0,,-0.09000000000000001,False,0.0,0.38572753378993696
0,101,101,24,question,0,,0.9414711708512977,True,0.03294234170259544,0.3868256118466902
0,102,102,66,question,0,,-0.10500000000000002,False,0.0,0.3868256118466902
0,103,103,66,question,0,,-0.135,False,0.0,0.3868256118466902
0,104,104,66,question,0,,0.8964462295737058,True,0.032892459147411526,0.3879220271516039
0,105,105,45,question,0,,0.9114460304553638,True,0.03289206091072746,0.38901842918196144
0,106,106,81,question,0,,0.9264424164587144,True,0.03288483291742899,0.3901145902792091
0,107,107,30,question,0,,0.9413791305149185,True,0.03275826102983697,0.39120653231353697
0,108,108,0,question,0,,0.9563693212740731,True,0.032738642548146346,0.3922978203984752
0,109,109,54,question,0,,0.9713493386077804,True,0.03269867721556099,0.3933877763056606
0,110,110,6,question,0,,0.9863111529553927,True,0.032622305910785694,0.39447518650268676
0,111,111,84,question,0,,1.0012853767318781,True,0.03257075346375631,0.39556087828481196
0,112,112,42,question,0,,1.016255326420561,True,0.032510652841121875,0.39664456671284937
0,113,113,9,question,0,,1.016237799422641,True,0.032475598845282075,0.39772708667435874
0,114,114,36,question,0,,1.016228979067683,True,0.0324579581353661,0.3988090186122043
0,115,115,39,question,0,,1.0161375071620606,True,0.03227501432412125,0.39988485242300836
0,116,116,12,question,0,,1.016085008623922,True,0.03217001724784393,0.4009571863312698
0,117,117,63,question,0,,-0.03,False,0.0,0.4009571863312698
0,118,118,63,question,0,,1.0010529997691573,True,0.03210599953831427,0.4020273863158803
0,119,119,48,question,0,,1.0160346469257455,True,0.03206929385149109,0.40309636277759664
0,120,120,21,question,0,,1.0160345751447835,True,0.03206915028956708,0.40416533445391556
0,121,121,75,question,0,,1.0160190936561682,True,0.03203818731233617,0.4052332740309934
0,122,122,87,question,0,,1.0159190011555586,True,0.031838002311116956,0.40629454077469734
0,123,123,78,question,0,,1.0158808465611764,True,0.03176169312235279,0.40735326387877574
0,124,124,51,question,0,,1.015847016581196,True,0.03169403316239202,0.4084097316508555
0,125,125,27,question,0,,1.0158407324964431,True,0.03168146499288616,0.4094657804839517
0,126,126,72,question,0,,1.0158163866111092,True,0.031632773222218184,0.41052020625802566
0,127,127,69,question,0,,1.0158042922369073,True,0.03160858447381456,0.4115738257404861
0,128,128,18,question,0,,1.015761379194919,True,0.0315227583898379,0.4126245843534807
0,129,129,24,question,0,,1.0156476123087328,True,0.031295224617465665,0.41366775850739623
0,130,130,66,question,0,,1.0156239180950204,True,0.031247836190040946,0.41470935304706424
0,131,131,45,question,0,,1.0156237289325956,True,0.031247457865191088,0.415750934975904
0,132,132,81,question,0,,1.0156202956357787,True,0.03124059127155754,0.4167922880182892
0,133,133,30,question,0,,1.0155601739891726,True,0.03112034797834512,0.4178296329509007
0,134,134,0,question,0,,1.0155508552103696,True,0.03110171042073903,0.418866356631592
0,135,135,54,question,0,,1.0155318716773916,True,0.031063743354782937,0.41990181474341814
0,136,136,6,question,0,,1.0154955953076232,True,0.03099119061524641,0.420934854430593
0,137,137,84,question,0,,1.0154711078952843,True,0.030942215790568495,0.42196626162361195
0,138,138,42,question,0,,-0.03,False,0.0,0.42196626162361195
0,139,139,42,question,0,,1.000442560099533,True,0.03088512019906578,0.4229957656302475
0,140,140,9,question,0,,-0.045000000000000005,False,0.0,0.4229957656302475
1,141,1,3,question,0,,1.024063515783747,True,0.04812703156749383,0.25772655801561306
1,142,2,60,question,0,,1.0239346913003669,True,0.0478693826007336,0.25932220410230417
1,143,3,51,question,0,,1.0239206825803198,True,0.047841365160639714,0.2609169162743255
1,144,4,66,question,0,,-0.03,False,0.0,0.2609169162743255
1,145,5,66,question,0,,-0.06,False,0.0,0.2609169162743255
1,146,6,66,question,0,,-0.09000000000000001,False,0.0,0.2609169162743255
1,147,7,66,question,0,,0.9485690550053034,True,0.0471381100106066,0.2624881866080124
1,148,8,81,question,0,,0.9631234992472175,True,0.046246998494434935,0.26402975322449357
1,149,9,72,question,0,,-0.09000000000000001,False,0.0,0.26402975322449357
1,150,10,72,question,0,,0.9480399183757293,True,0.04607983675145867,0.2655657477828755
1,151,11,69,question,0,,0.9628627435609505,True,0.04572548712190119,0.26708993068693887
1,152,12,3,question,0,,0.9778603399945595,True,0.045720679989119134,0.26861395335324284
1,153,13,30,question,0,,0.9928203786336043,True,0.045640757267208704,0.27013531192881646
1,154,14,60,question,0,,-0.06000000000000002,False,0.0,0.27013531192881646
1,155,15,60,question,0,,-0.09000000000000001,False,0.0,0.27013531192881646
1,156,16,60,question,0,,0.9477379567353486,True,0.04547591347069692,0.27165117571117303
1,157,17,51,question,0,,0.9627246484513039,True,0.045449296902607725,0.2731661522745933
1,158,18,9,question,0,,-0.09000000000000001,False,0.0,0.2731661522745933
1,159,19,9,question,0,,0.9474883022997023,True,0.044976604599404536,0.2746653724279068
1,160,20,66,question,0,,0.9623906022550381,True,0.04478120451007627,0.2761580792449093
1,161,21,78,question,0,,0.9772382748530314,True,0.04447654970606287,0.2776406309017781
1,162,22,81,question,0,,0.9919673242848566,True,0.043934648569713186,0.2791051191874352
1,163,23,72,question,0,,-0.06000000000000002,False,0.0,0.2791051191874352
1,164,24,72,question,0,,-0.09000000000000001,False,0.0,0.2791051191874352
1,165,25,72,question,0,,0.9468879224569429,True,0.04377584491388574,0.28056431401789805
1,166,26,69,question,0,,0.961719606382903,True,0.04343921276580613,0.28201228777675824
1,167,27,3,question,0,,-0.09000000000000001,False,0.0,0.28201228777675824
1,168,28,3,question,0,,-0.12,False,0.0,0.28201228777675824
1,169,29,3,question,0,,0.9167173229948316,True,0.04343464598966318,0.283460109309747
1,170,30,30,question,0,,0.9316793597019241,True,0.043358719403848264,0.28490539995654196
1,171,31,18,question,0,,-0.12,False,0.0,0.28490539995654196
1,172,32,18,question,0,,0.9166435173773828,True,0.04328703475476564,0.2863483011150342
1,173,33,60,question,0,,0.9316010588985811,True,0.04320211779716207,0.28778837170827287
1,174,34,51,question,0,,0.9465884160287388,True,0.04317683205747734,0.28922759944352217
1,175,35,9,question,0,,-0.10500000000000002,False,0.0,0.28922759944352217
1,176,36,9,question,0,,0.9313638871847172,True,0.04272777436943431,0.29065185858917
1,177,37,66,question,0,,0.9462710721422861,True,0.04254214428457246,0.2920699300653224
1,178,38,12,question,0,,0.9611819098209557,True,0.04236381964191159,0.2934820573867194
1,179,39,78,question,0,,0.9761263611103798,True,0.04225272222075973,0.29489048146074476
1,180,40,81,question,0,,0.9908689580706138,True,0.04173791614122753,0.296281745332119
1,181,41,72,question,0,,1.0057935263340956,True,0.04158705266819145,0.2976679804210587
1,182,42,21,question,0,,1.0207037711737685,True,0.041407542347536935,0.2990482318326433
1,183,43,69,question,0,,1.0206336260637578,True,0.04126725212751582,0.30042380690356046
1,184,44,3,question,0,,1.02063145684509,True,0.04126291369018002,0.3017992373598998
1,185,45,30,question,0,,1.020595391716828,True,0.04119078343365585,0.303172263474355
1,186,46,18,question,0,,1.0205613415085137,True,0.04112268301702736,0.3045430195749226
1,187,47,60,question,0,,1.020521005953652,True,0.04104201190730397,0.30591108663849936
1,188,48,51,question,0,,1.0205089952273017,True,0.04101799045460347,0.30727835298698614
1,189,49,9,question,0,,1.0202956928254814,True,0.0405913856509626,0.3086313991753516
1,190,50,0,question,0,,1.020264303440303,True,0.0405286068806057,0.3099823527380384
1,191,51,66,question,0,,1.020207518535172,True,0.040415037070343836,0.3113295206403832
1,192,52,12,question,0,,-0.03,False,0.0,0.3113295206403832
1,193,53,12,question,0,,1.005122814329908,True,0.04024562865981601,0.3126710415957104
1,194,54,78,question,0,,1.0200700430548608,True,0.040140086109721744,0.3140090444660345
1,195,55,81,question,0,,1.019825510167083,True,0.039651020334166155,0.31533074514384
1,196,56,72,question,0,,1.0197538500173908,True,0.03950770003478188,0.31664766847833276
1,197,57,21,question,0,,1.01966858261508,True,0.039337165230160086,0.31795890731933807
1,198,58,69,question,0,,1.01960194476057,True,0.03920388952114004,0.3192657036367094
