step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
1,63,question,0,,1.0246003454616326,True,0.049200690923265164,0.24527069578369573
2,3,question,0,,1.0240174645430313,True,0.048034929086062474,0.24687186008656448
3,39,question,0,,1.0236553650157703,True,0.04731073003154042,0.24844888442094917
4,63,question,0,,1.023370328188551,True,0.046740656377101904,0.2500069063001859
5,48,question,0,,1.023248133346488,True,0.04649626669297581,0.2515567818566184
6,3,question,0,,1.0228165913158798,True,0.045633182631759354,0.2530778879443437
7,39,question,0,,1.0224725967649817,True,0.044945193529963394,0.2545760610620092
8,21,question,0,,1.0224000889510025,True,0.04480017790200497,0.25606940032540937
9,51,question,0,,1.022386207444493,True,0.04477241488898599,0.2575618141550422
10,63,question,0,,1.0222018117791234,True,0.04440362355824681,0.25904193494031713
11,48,question,0,,1.0220857266791634,True,0.04417145335832702,0.260514316718928
12,84,question,0,,1.0217412551347405,True,0.043482510269480745,0.2619637337279107
13,3,question,0,,1.0216757617500858,True,0.04335152350017138,0.2634087845112497
14,39,question,0,,1.0213489669267326,True,0.04269793385346522,0.2648320489730319
15,21,question,0,,1.0212800845034524,True,0.042560169006904715,0.26625072127326205
16,51,question,0,,1.0212668970722683,True,0.04253379414453669,0.2676685144114133
17,36,question,0,,1.02121523985812,True,0.042430479716240185,0.26908286373528795
18,81,question,0,,1.0211500879277275,True,0.042300175855454945,0.2704928695971365
19,24,question,0,,1.0211133715932192,True,0.04222674318643867,0.2719004277033511
20,63,question,0,,1.0210917211901673,True,0.04218344238033447,0.27330654244936226
21,12,question,0,,1.0210650659749438,True,0.04213013194988778,0.2747108801810252
22,45,question,0,,1.0210006243549479,True,0.042001248709895696,0.2761109218046883
23,57,question,0,,1.020992658659606,True,0.04198531731921222,0.2775104323819954
24,48,question,0,,1.0209814403452053,True,0.04196288069041067,0.2789091950716758
25,84,question,0,,1.0206541923780033,True,0.041308384756006705,0.28028614123020934
26,3,question,0,,1.0205919736625815,True,0.04118394732516281,0.2816589394743814
27,42,question,0,,1.0203951669566576,True,0.04079033391331508,0.2830186172714919
28,39,question,0,,1.020281518580396,True,0.04056303716079196,0.28437071851018497
29,21,question,0,,1.0202160802782798,True,0.04043216055655948,0.2857184571954037
30,51,question,0,,1.020203552218655,True,0.040407104437309854,0.2870653606766473
31,36,question,0,,1.020154477865214,True,0.04030895573042818,0.2884089925343282
32,81,question,0,,1.020092583531341,True,0.040185167062682194,0.28974849810308434
33,24,question,0,,1.0200577030135585,True,0.04011540602711673,0.29108567830398824
34,63,question,0,,1.020037135130659,True,0.04007427026131774,0.2924214873126988
35,9,question,0,,1.020023430097495,True,0.04004686019499034,0.2937563826525318
36,12,question,0,,1.0200118126761968,True,0.04002362535239339,0.2950905034976116
37,45,question,0,,1.0199505931372004,True,0.03990118627440092,0.29642054304009163
38,57,question,0,,1.0199430257266258,True,0.03988605145325161,0.2977500780885333
39,48,question,0,,1.019932368327945,True,0.03986473665589013,0.29907890264372966
40,84,question,0,,1.0196214827591032,True,0.03924296551820637,0.30038700149433656
41,3,question,0,,1.0195623749794522,True,0.03912474995890467,0.30169115982630007
42,42,question,0,,1.0193754086088247,True,0.038750817217649336,0.30298285373355505
43,39,question,0,,1.0192674426513761,True,0.03853488530275237,0.30426734991031346
44,0,question,0,,1.0192385761048497,True,0.03847715220969942,0.30554992165063677
45,21,question,0,,1.0192052762643657,True,0.038410552528731504,0.30683027340159447
46,51,question,0,,1.0191933746077222,True,0.03838674921544436,0.3081098317087759
47,36,question,0,,-0.03,False,0.0,0.3081098317087759
48,36,question,0,,1.0041467539719535,True,0.03829350794390676,0.3093862819735729
49,81,question,0,,1.019087954354774,True,0.03817590870954809,0.31065881226389114
50,78,question,0,,1.0190838736715602,True,0.03816774734312035,0.3119310705086618
51,24,question,0,,1.0190548178628804,True,0.0381096357257609,0.3132013916995205
52,63,question,0,,1.0190352783741259,True,0.038070556748251855,0.31447041025779554
53,9,question,0,,1.0190222585926203,True,0.03804451718524082,0.3157385608306369
54,12,question,0,,1.0190112220423868,True,0.038022444084773725,0.3170059756334627
55,87,question,0,,1.0189735868199081,True,0.03794717363981644,0.3182708814214566
56,45,question,0,,1.0189530634803405,True,0.037906126960680867,0.3195344189868126
57,57,question,0,,1.0189458744402946,True,0.03789174888058903,0.32079747728283226
58,48,question,0,,1.018935749911548,True,0.03787149982309563,0.32205986061026876
59,75,question,0,,1.0188121371197283,True,0.03762427423945645,0.3233140030849173
60,84,question,0,,1.018640408621148,True,0.03728081724229605,0.32455669699299383
61,3,question,0,,1.0185842562304797,True,0.03716851246095944,0.32579564740835915
62,42,question,0,,1.0184066381783834,True,0.036813276356766865,0.3270227566202514
63,39,question,0,,1.0183040705188073,True,0.03660814103761475,0.3282430279881719
64,0,question,0,,1.0182766472996072,True,0.03655329459921445,0.32946147114147906
65,21,question,0,,1.0182450124511475,True,0.03649002490229493,0.3306778053048889
66,51,question,0,,1.018233705877336,True,0.03646741175467214,0.3318933856967113
67,36,question,0,,1.0181894162733558,True,0.036378832546711426,0.33310601344826835
68,81,question,0,,1.0181335566370353,True,0.03626711327407068,0.3343149172240707
69,78,question,0,,1.0181296799879822,True,0.036259359975964335,0.3355235625566028
70,24,question,0,,1.0181020769697364,True,0.03620415393947285,0.3367303676879186
71,63,question,0,,1.0180835144554197,True,0.03616702891083926,0.33793593531827987
72,9,question,0,,1.0180711456629894,True,0.03614229132597878,0.3391406783624792
73,12,question,0,,1.0180606609402676,True,0.03612132188053504,0.34034472242516367
74,87,question,0,,1.0180249074789127,True,0.03604981495782561,0.3415463829237579
75,54,question,0,,1.0180069385346662,True,0.036013877069332255,0.3427468454927356
76,45,question,0,,1.0180054103063234,True,0.03601082061264682,0.34394720617982383
77,57,question,0,,1.0179985807182799,True,0.03599716143655958,0.3451471115610425
78,48,question,0,,1.0179889624159704,True,0.035977924831940844,0.3463463757221072
79,75,question,0,,1.0178715302637418,True,0.035743060527483626,0.3475378110730233
80,84,question,0,,1.0177083881900906,True,0.03541677638018125,0.348718370285696
