step,action_id,action_type,difficulty,modality,reward,correct,mastery_gain,mastery_mean
1,72,question,0,,1.024508787948858,True,0.04901757589771585,0.2914431831313407
2,87,question,0,,-0.03,False,0.0,0.2914431831313407
3,87,question,0,,1.008996597616824,True,0.047993195233647735,0.29304295630579563
4,72,question,0,,1.023283348551415,True,0.046566697102830054,0.29459517954255665
5,60,question,0,,-0.03,False,0.0,0.29459517954255665
6,60,question,0,,1.007897636505652,True,0.04579527301130393,0.2961216886429335
7,87,question,0,,1.0227967677359826,True,0.045593535471965346,0.2976414731586656
8,72,question,0,,-0.03,False,0.0,0.2976414731586656
9,72,question,0,,-0.06,False,0.0,0.2976414731586656
10,72,question,0,,0.9771191811238443,True,0.04423836224768855,0.29911608523358857
11,18,question,0,,0.9919647221534289,True,0.04392944430685772,0.3005804000438172
12,6,question,0,,1.0068229318865685,True,0.04364586377313656,0.30203526216958837
13,60,question,0,,-0.045000000000000005,False,0.0,0.30203526216958837
14,60,question,0,,0.9917527546803693,True,0.043505509360738735,0.30348544581494635
15,57,question,0,,1.0066597531089074,True,0.04331950621781468,0.3049294293555402
16,87,question,0,,1.0216569293491835,True,0.04331385869836708,0.3063732246454857
17,69,question,0,,1.021213523343357,True,0.042427046686713904,0.3077874595350429
18,81,question,0,,1.0211980161405885,True,0.04239603228117713,0.3092006606110821
19,15,question,0,,-0.03,False,0.0,0.3092006606110821
20,15,question,0,,-0.06,False,0.0,0.3092006606110821
21,15,question,0,,0.976056442739727,True,0.04211288547945398,0.31060442346039724
22,72,question,0,,0.991013222067652,True,0.042026444135304125,0.312005304931574
23,18,question,0,,1.0058664860457576,True,0.04173297209151483,0.3133964040012912
24,30,question,0,,1.0208092659039583,True,0.04161853180791666,0.3147836883948884
25,6,question,0,,-0.030000000000000006,False,0.0,0.3147836883948884
26,6,question,0,,1.00573178529224,True,0.04146357058447973,0.3161658074143711
27,60,question,0,,1.020665116946351,True,0.041330233892701795,0.3175434818774612
28,0,question,0,,1.020619448371385,True,0.04123889674277004,0.3189181117688868
29,57,question,0,,1.0205767654534619,True,0.041153530906923946,0.32028989613245096
30,87,question,0,,1.0205740828817245,True,0.04114816576344873,0.32166150165789925
31,27,question,0,,1.020346290824614,True,0.04069258164922767,0.3230179210462068
32,69,question,0,,-0.03,False,0.0,0.3230179210462068
33,69,question,0,,1.0051528471761892,True,0.04030569435237821,0.3243614441912861
34,81,question,0,,1.0201381153335591,True,0.040276230667118273,0.3257039852135234
35,15,question,0,,-0.03,False,0.0,0.3257039852135234
36,15,question,0,,1.0050036206027408,True,0.040007241205481284,0.32703755992037276
37,72,question,0,,1.0199625609642695,True,0.03992512192853892,0.3283683973179907
38,18,question,0,,1.0198231617434697,True,0.03964632348693909,0.32968994143422203
39,30,question,0,,1.0197688026087603,True,0.039537605217520824,0.3310078616081394
